info,ROI,subj,CV_num,voxels_num,Rsq,A_coef,B_coef,CI_l_A_coef,CI_h_A_coef,CI_l_B_coef,CI_h_B_coef
FaceBody_ROIs,Loc_overlap_right,MaAr,1,30,0.981858529516969,0.216188768715151,0.951705418970956,-0.070748964164977,0.503126501595279,0.708700798585685,1.19471003935623
FaceBody_ROIs,FFA_left,MaAr,1,35,0.949889059116975,0.413504116148073,0.866977588920272,0.308476172301905,0.51853205999424,0.691760099340276,1.04219507850027
FaceBody_ROIs,Fus_overlap_left,MaAr,1,35,0.983998314987145,0.56314218798181,0.57063292237112,0.457733128881495,0.668551247082125,0.44572365314157,0.69554219160067
FaceBody_ROIs,FFA_right,MaAr,1,35,0.902971801741823,0.527100604674226,0.644156104460804,0.411195779975702,0.643005429372751,0.476014700152027,0.812297508769581
FaceBody_ROIs,FBA_right,MaAr,1,35,0.842313179006007,0.690284528426108,0.560365629701986,0.309470413323079,1.07109864352914,0.282645072061672,0.838086187342301
FaceBody_ROIs,Fus_overlap_right,MaAr,1,35,0.913263451820385,0.543240354524856,0.708868038320808,0.420662578766309,0.665818130283402,0.51258626063191,0.905149816009705
FaceBody_ROIs,EBA_left,MaAr,1,35,0.992683261795087,0.132336690205955,0.903513384461947,-0.069832388720585,0.334505769132494,0.806105372452331,1.00092139647156
FaceBody_ROIs,EBA_right,MaAr,1,35,0.986283286021239,-0.131160153795758,1.14271457040841,-0.30401636959068,0.0416960619991649,1.02010113583847,1.26532800497836
FaceBody_ROIs,Loc_overlap_right,MaAr,1,35,0.982297130133916,0.214511082933313,0.954121124187768,-0.0506294290782784,0.479651594944905,0.729204476653432,1.1790377717221
FaceBody_ROIs,FFA_left,MaAr,1,40,0.945416544978654,0.46458088081945,0.78235103101006,0.370782248054356,0.558379513584545,0.627337789560081,0.937364272460038
FaceBody_ROIs,Fus_overlap_left,MaAr,1,40,0.982429255878856,0.556975302081818,0.573955965458231,0.45083029861025,0.663120305553386,0.44803441759255,0.699877513323912
FaceBody_ROIs,FFA_right,MaAr,1,40,0.900307292485706,0.504279429810955,0.693381878459619,0.387138583016859,0.62142027660505,0.527095581156436,0.859668175762803
FaceBody_ROIs,Fus_overlap_right,MaAr,1,40,0.906994259831081,0.579355642121474,0.635726355418571,0.462224586027957,0.696486698214992,0.457179744322396,0.814272966514747
FaceBody_ROIs,EBA_left,MaAr,1,40,0.981438267300905,0.442371599148618,0.744297487993093,0.186084521304372,0.698658676992865,0.62190478361635,0.866690192369837
FaceBody_ROIs,EBA_right,MaAr,1,40,0.986061220064367,-0.105107331291919,1.12088480998237,-0.248015044196596,0.0378003816127584,1.0133101496888,1.22845947027594
FaceBody_ROIs,FFA_left,MaAr,1,50,0.954881321973259,0.471682581496167,0.757901597094741,0.380860266270548,0.562504896721786,0.616634792848079,0.899168401341403
FaceBody_ROIs,FFA_right,MaAr,1,50,0.908605915206533,0.530610190603241,0.654650856146533,0.427174273774259,0.634046107432223,0.513206246750821,0.796095465542244
FaceBody_ROIs,EBA_left,MaAr,1,50,0.980953083666921,0.403697250871203,0.764150721011265,0.168140701791336,0.63925379995107,0.650982325429088,0.877319116593441
FaceBody_ROIs,EBA_right,MaAr,1,50,0.983867958854883,-0.0672280699778173,1.09527528601745,-0.205396969834993,0.0709408298793583,0.991552561519736,1.19899801051517
FaceBody_ROIs,EBA_left,MaAr,1,60,0.980306239060687,0.258173710521489,0.826270513289686,0.098757813833848,0.41758960720913,0.74318881490312,0.909352211676252
FaceBody_ROIs,EBA_right,MaAr,1,60,0.984223574178178,-0.0901419460703206,1.10831522576227,-0.208550870730138,0.0282669785894966,1.01795384616364,1.19867660536089
FaceBody_ROIs,EBA_left,MaAr,1,70,0.978769029679862,0.240967718763597,0.828932031156307,0.0920187197037591,0.389916717823435,0.749441884052475,0.908422178260138
FaceBody_ROIs,EBA_right,MaAr,1,70,0.985330528974178,-0.0327226214527405,1.07591320981115,-0.132274289871907,0.0668290469664261,0.995413284637851,1.15641313498445
FaceBody_ROIs,EBA_left,MaAr,1,80,0.980175690104748,0.24190336358201,0.828865275319285,0.103093616534459,0.380713110629561,0.754455302556195,0.903275248082376
FaceBody_ROIs,EBA_right,MaAr,1,80,0.984013591088649,-0.00863044508204917,1.05974159119957,-0.106328229291613,0.0890673391275151,0.981119297403323,1.13836388499582
FaceBody_ROIs,EBA_left,MaAr,1,100,0.978966484608322,0.224624786958778,0.835484034569899,0.100347839274294,0.348901734643262,0.767850488497759,0.90311758064204
FaceBody_ROIs,EBA_right,MaAr,1,100,0.982495854971006,-0.00354072010816706,1.0648712305381,-0.101123590871409,0.0940421506550752,0.98672228032701,1.1430201807492
FaceBody_ROIs,EBA_left,MaAr,1,120,0.979777761526186,0.283314771825453,0.806122064982734,0.206802393814243,0.359827149836664,0.757506453230808,0.854737676734659
FaceBody_ROIs,EBA_right,MaAr,1,120,0.98103823096161,0.0236157722593067,1.04221473786991,-0.0658745710142184,0.113106115532832,0.970819689371865,1.11360978636795
FaceBody_ROIs,FFA_left,NiRo,1,5,0.756057071078603,1.03853337055064,-0.375577526105717,0.602147148459737,1.47491959264153,-1.76012208366083,1.00896703144939
FaceBody_ROIs,FBA_left,NiRo,1,5,0.82094885500976,0.528516033367873,0.787996906522759,-1.45604032299978,2.51307238973553,0.126220658413804,1.44977315463171
FaceBody_ROIs,FFA_right,NiRo,1,5,0.653605264880512,1.22279842559874,-0.578548828524602,0.272818529356849,2.17277832184063,-3.4849062790108,2.32780862196159
FaceBody_ROIs,FBA_right,NiRo,1,5,0.923166335793332,0.469551331828537,0.743754638667501,-1.71887073479815,2.65797339845523,-0.701382960430628,2.18889223776563
FaceBody_ROIs,Fus_overlap_right,NiRo,1,5,0.854627191993169,1.12890863505495,-0.0601955701198854,0.436038930173757,1.82177833993615,-1.04348565766205,0.92309451742228
FaceBody_ROIs,OFA_left,NiRo,1,5,0.995953279742573,1.07254595699479,-0.0869697788719132,0.858719848310373,1.28637206567921,-0.565967882454325,0.392028324710499
FaceBody_ROIs,EBA_left,NiRo,1,5,0.988763191364013,0.798463014823394,0.682698220105436,-0.0490057499017302,1.64593177954852,0.258816071249049,1.10658036896182
FaceBody_ROIs,Loc_overlap_left,NiRo,1,5,0.995074163486783,0.875445105644268,0.129765138057644,0.505330999802258,1.24555921148628,-0.354521152267887,0.614051428383176
FaceBody_ROIs,OFA_right,NiRo,1,5,0.999526885787868,0.967967013638357,-0.261625082173232,0.878170488724357,1.05776353855236,-0.771501791001424,0.24825162665496
FaceBody_ROIs,EBA_right,NiRo,1,5,0.98740797579883,0.918807032988971,0.526751797874884,0.58090422992352,1.25670983605442,0.292078877762134,0.761424717987634
FaceBody_ROIs,Loc_overlap_right,NiRo,1,5,0.988498656677175,0.26991896749227,0.762475637879731,-0.313677836844786,0.853515771829326,0.242603722943602,1.28234755281586
FaceBody_ROIs,FFA_left,NiRo,1,10,0.924896554269848,0.983369217064518,-0.365891325429092,0.845910332842701,1.12082810128634,-0.933668836507576,0.201886185649392
FaceBody_ROIs,FBA_left,NiRo,1,10,0.860446836665263,0.121286311643507,0.781644157605632,-0.686979217743638,0.929551841030651,0.41651145856985,1.14677685664141
FaceBody_ROIs,FFA_right,NiRo,1,10,0.652698408075962,1.14042037157854,-0.243903561215911,0.720027146613742,1.56081359654334,-1.21447680507708,0.72666968264526
FaceBody_ROIs,FBA_right,NiRo,1,10,0.954867521095622,0.752177114478797,0.55864224618892,-0.0684091060123918,1.57276333496999,0.0136300209263502,1.10365447145149
FaceBody_ROIs,Fus_overlap_right,NiRo,1,10,0.984688662057023,0.928806223685717,0.191195680991885,0.592328256947851,1.26528419042358,-0.162163477849623,0.544554839833392
FaceBody_ROIs,OFA_left,NiRo,1,10,0.994816115113464,1.00954513944162,0.0470530535637489,0.918199337432762,1.10089094145047,-0.146759270900354,0.240865378027851
FaceBody_ROIs,EBA_left,NiRo,1,10,0.914137179063786,0.0335136245945556,0.979961466186441,-0.880004944573726,0.947032193762837,0.520056997641112,1.43986593473177
FaceBody_ROIs,OFA_right,NiRo,1,10,0.996726203420441,0.873871068693023,0.237925449723787,0.831838500943272,0.915903636442774,0.0143629577251273,0.461487941722448
FaceBody_ROIs,EBA_right,NiRo,1,10,0.997021769558619,0.358083160961707,0.798526251533784,0.200415068880041,0.515751253043372,0.717077775459148,0.87997472760842
FaceBody_ROIs,Loc_overlap_right,NiRo,1,10,0.9729057920129,0.106364108962302,0.917285552968224,-0.33829440856314,0.551022626487744,0.516400604905668,1.31817050103078
FaceBody_ROIs,FFA_left,NiRo,1,15,0.924554237096519,0.975956313553469,-0.242617101859525,0.859862858983399,1.09204976812354,-0.697297078128286,0.212062874409236
FaceBody_ROIs,FBA_left,NiRo,1,15,0.879001953939571,0.342215029490322,0.743326090088078,-0.0980035611442256,0.78243362012487,0.497272929229867,0.989379250946288
FaceBody_ROIs,FFA_right,NiRo,1,15,0.906472524033613,1.02450864720976,0.356248851125951,0.779265434016061,1.26975186040346,0.0883089114843342,0.624188790767569
FaceBody_ROIs,FBA_right,NiRo,1,15,0.866976209280642,0.965789574179636,0.394321119771082,0.377512395364583,1.55406675299469,-0.0310559216039504,0.819698161146115
FaceBody_ROIs,Fus_overlap_right,NiRo,1,15,0.971770940174949,0.814884772034871,0.31833841889583,0.496245062564501,1.13352448150524,-0.0172424247198407,0.653919262511501
FaceBody_ROIs,OFA_left,NiRo,1,15,0.985753351967776,0.93447646400218,0.164811495928227,0.843112842635527,1.02584008536883,-0.0253751415960497,0.354998133452503
FaceBody_ROIs,EBA_left,NiRo,1,15,0.928496506497317,0.582675489548702,0.727880473387728,0.0306670428612286,1.13468393623618,0.427591017376728,1.02816992939873
FaceBody_ROIs,OFA_right,NiRo,1,15,0.994544284020407,0.870677598980253,0.187432831931551,0.823597412783336,0.917757785177169,-0.0198948195374123,0.394760483400515
FaceBody_ROIs,EBA_right,NiRo,1,15,0.98988324917739,0.269539383567005,0.834686145045738,0.0634875082119669,0.475591258922044,0.723598426476477,0.945773863614999
