subj,Wf,Wb,sum,diff,Rsq,face_object_t_s,body_object_t_s,faceBody_object_t_s,face_body_s,face_object_t_us,body_object_t_us,face_PSC,body_PSC,person_PSC,X,Y,Z,voxel_num
1,0.90937593185284,0.189070666421254,1.09844659827409,0.65574900642721,0.897055599336476,5.16405916213989,2.63008737564087,4.51521730422974,2.75146722793579,0.904055535793304,0.118084035813808,1.36082474641184,0.598963523743143,1.36848816012943,-39.5082492828369,-43.0503127574921,-16.1002957820892,25
1,0.0521744820161694,0.895745126032476,0.947919608048645,-0.889917917989746,0.253553325339208,2.00969052314758,4.92056798934937,3.9443690776825,-2.77957320213318,1.31258034706116,4.35884428024292,-0.493462769990025,0.943075911271103,1.48687764418062,-43.5077381134033,-43.1036484241486,-16.1355929374695,27
1,0.759585838101196,0.332268719659446,1.09185455776064,0.391368168410785,0.987341804879183,-0.276381462812424,7.88229131698608,4.26125240325928,-8.07424736022949,0.526619553565979,7.06058263778687,4.86515020203216,3.94212761459335,4.67057536627481,-43.1526386737823,-78.6027455329895,-2.73082065582275,27
1,0.656242178766782,0.458724010493106,1.11496618925989,0.177151711124791,0.993627207816061,0.0215235371142626,9.30160236358643,5.23315525054932,-9.16792869567871,0.162849456071854,9.5446252822876,3.66823996265497,4.36891648456205,4.45750101695597,-47.1521275043488,-78.656081199646,-2.766117811203,27
1,0.797972647994748,0.282209966807877,1.08018261480263,0.477477302558803,0.995649168142051,-0.446288347244263,7.35476016998291,3.86518669128418,-7.72905969619751,-0.139332234859467,0.847454428672791,0.268659303651502,-0.111891294083159,-0.106052241855049,-47.2040371894836,-74.6595072746277,-2.92328524589539,27
1,-0.12162697321774,0.976208768822567,0.854581795604827,-1.28464676838022,0.970459990006772,-1.06234192848206,8.73840236663818,4.27919769287109,-9.73437786102295,0.373718619346619,8.76991271972656,0.750960856283109,2.02137777799325,2.42060330436915,-47.1375803947449,-82.495965719223,1.38780474662781,26
1,0.52295276985902,0.408895960599261,0.931848730458281,0.122398416751252,0.76899154422463,0.735660970211029,6.11027526855469,3.86231064796448,-5.27495384216309,2.06630992889404,-1.38922905921936,0.29608015794867,-0.0123964981817338,0.334978005317245,-43.1900012493134,-78.4460561275482,1.26593446731567,27
1,0.541842164576964,0.463799533659831,1.0056416982368,0.0776048080086234,0.744653937658413,0.814325928688049,9.16351222991943,5.62222337722778,-8.21013450622559,-1.25103056430817,1.20438766479492,0.0135219378322546,0.734863045380366,0.886508378898017,-47.1894900798798,-78.4993917942047,1.23063731193542,27
1,0.115151756955727,0.841993971861086,0.957145728816813,-0.759385110357076,0.952236656347134,-1.19082760810852,10.5567998886108,5.22415161132812,-11.6641159057617,-0.284646272659302,4.30335855484009,0.123551283038713,0.287594931460985,-0.159546813142012,-51.1889789104462,-78.5527274608612,1.19534015655518,21
1,0.67469979671664,0.44469777039609,1.11939756711273,0.205469471328043,0.99473699183588,-0.158595100045204,9.51864624023438,5.24896907806396,-9.5689811706543,-0.138186618685722,1.06441855430603,-0.111061032713054,-0.219280440132485,-0.246184853873723,-47.2413997650146,-74.5028178691864,1.07346987724304,27
1,0.574658466413548,0.490818540209537,1.06547700662308,0.0786876916938194,0.988664704454053,-1.87156987190247,12.4423418045044,5.88178157806396,-14.2323417663574,-0.6525838971138,-0.677185297012329,-0.328801491514973,-0.518111128098622,-0.265744437535026,-51.2408885955811,-74.5561535358429,1.03817272186279,27
1,0.551895882173027,0.54637112586436,1.09826700803739,0.00503043091364398,0.995776039480151,-0.843328237533569,9.29597663879395,4.72102546691895,-10.0583734512329,-1.46147882938385,3.3392071723938,0.31999727736422,0.772851639300417,0.581982533440688,-47.2933094501495,-70.5062439441681,0.916302442550659,27
1,0.145843402769424,0.813510855235134,0.959354258004558,-0.695955062371275,0.99469387049865,-0.558509230613708,9.91259098052979,5.23471546173096,-10.3725261688232,-1.09156453609467,7.77489519119263,8.31079231043811,11.1036284794506,10.0313477288147,-51.2927982807159,-70.5595796108246,0.88100528717041,27
1,0.0907745661971364,0.778257901629816,0.869032467826952,-0.791090506838895,0.774987205292462,1.16681241989136,6.84482049942017,4.52830791473389,-5.55402278900146,-0.507860243320465,-0.0588756389915943,-0.582114372767703,-0.161637325749045,-0.343527664795918,-47.3452191352844,-66.5096700191498,0.759135007858276,27
1,0.105923433602006,0.726723052465567,0.832646486067573,-0.745574057239437,0.899666672868626,2.3388249874115,6.62846565246582,5.09661865234375,-4.12603187561035,1.30090522766113,0.207163527607918,-0.551799702912445,-0.351032808258017,-0.526792478424597,-51.3447079658508,-66.5630056858063,0.723837852478027,27
1,0.186340914132489,0.704153293974034,0.890494208106523,-0.581488767841153,0.817991658502497,3.06092190742493,5.42613935470581,4.84677743911743,-2.18999552726746,2.88434338569641,5.12951326370239,1.05248352555147,0.963512651050176,1.00652939138531,-47.3971288204193,-62.5130960941315,0.601967573165894,27
1,0.245863125946366,0.609673807939144,0.85553693388551,-0.425242520320537,0.904209737830345,3.06418108940125,5.14190769195557,4.6891713142395,-1.90579044818878,1.7282418012619,3.71016836166382,1.35144355767855,1.39501026340186,1.19987442978233,-51.3966176509857,-62.566431760788,0.566670417785645,27
1,0.019995851948286,1.08294120798853,1.10293705993681,-0.963740719802395,0.931234405838228,0.200774550437927,9.6743278503418,5.54783630371094,-9.35048389434814,0.0818339288234711,3.59123206138611,-0.103252953427803,0.721816921627258,0.908314893413186,-47.1749429702759,-82.3392763137817,5.38455986976624,26
1,0.270895784115646,0.803030296612296,1.07392608072794,-0.495503854544581,0.945408370453242,2.59206533432007,7.5738730430603,5.77625894546509,-4.79775714874268,0.386295586824417,0.368812382221222,0.377155663943009,0.477174106540706,0.678864421201811,-47.2268526554108,-78.3427023887634,5.22739243507385,27
1,-0.127574171396612,0.997611430116604,0.870037258719992,-1.29326139798725,0.994975172122708,1.06873679161072,10.8642082214355,6.72645568847656,-9.62689304351807,1.70165836811066,7.32558965682983,2.67512464821601,5.98656467028504,5.34772329714622,-51.2263414859772,-78.3960380554199,5.1920952796936,20
1,0.165272337053458,0.858030661958018,1.02330299901148,-0.676982600044927,0.991896866165704,2.04255199432373,8.53487396240234,5.99222421646118,-6.31655788421631,1.16780769824982,-1.38338577747345,2.5954224234345,2.75792269257849,2.64481975977507,-47.2787623405457,-74.3461284637451,5.07022500038147,27
1,0.254346475394848,0.780085214958148,1.034431690353,-0.508239204643754,0.990351273621283,0.662488996982574,12.2696323394775,7.27616405487061,-11.4363689422607,-1.19654762744904,11.4424142837524,8.51707542061244,12.2245992984933,11.7264617383075,-51.2782511711121,-74.3994641304016,5.03492784500122,26
1,0.241847623627086,0.494471559764677,0.736319183391763,-0.343090254655474,0.79201149660287,0.864481747150421,6.03927946090698,3.89827704429626,-5.07134819030762,-0.310230880975723,0.722751200199127,1.04080599384874,1.32011799382234,0.697714990121273,-43.3311831951141,-70.2962188720703,4.94835472106934,27
1,0.424510503658193,0.629933121538002,1.05444362519619,-0.194816121953971,0.993598560998456,1.54562246799469,9.42498016357422,6.19934511184692,-7.71083402633667,0.912993013858795,6.82029104232788,1.85708389116072,2.92976225335638,2.38338073942524,-47.3306720256805,-70.3495545387268,4.91305756568909,27
1,0.279313971044971,0.756238891204472,1.03555286224944,-0.46055101342052,0.991268849432746,2.24843072891235,9.91650772094727,6.88882160186768,-7.46835422515869,1.08428966999054,-3.22099113464355,-0.647625470892803,-0.794816708263314,-0.754170898447159,-51.3301608562469,-70.4028902053833,4.87776041030884,27
1,0.191651796552808,0.878823600970975,1.07047539752378,-0.641931431593598,0.957461797123222,3.18881130218506,5.08313941955566,4.72953414916992,-1.71860694885254,2.37785649299622,0.6409512758255,1.32056082256723,0.291347298387714,0.59006752756907,-55.3296496868134,-70.4562258720398,4.84246325492859,22
1,0.381523452586129,0.35860952959473,0.740132982180859,0.0309591972565282,0.750029813476613,1.44816946983337,7.0891375541687,4.83101081848145,-5.50392389297485,0.881366014480591,4.14496278762817,0.0422636024951907,0.581174520396579,0.253965995493344,-43.383092880249,-66.299644947052,4.79118728637695,27
1,0.331171267231047,0.503778611728056,0.834949878959103,-0.206727791507906,0.832066688808456,2.70114731788635,6.80200672149658,5.4072470664978,-3.92212200164795,1.56726109981537,0.839400947093964,0.415494330343671,0.433424856553114,0.379420883221228,-47.3825817108154,-66.3529806137085,4.7558901309967,27
1,-0.0451305427168293,0.940720063772724,0.895589521055894,-1.10078399011105,0.780825423340276,3.30237436294556,4.77520275115967,4.62353849411011,-1.29670429229736,1.64732050895691,-1.84301590919495,-0.0784279102410977,-0.0686955495737085,0.474692185864181,-51.3820705413818,-66.406316280365,4.72059297561646,27
1,0.506654610156985,0.288622086649741,0.795276696806726,0.274159326411436,0.824233879276959,2.13513588905334,5.23518180847168,4.19477033615112,-2.96045613288879,0.31747642159462,1.19714093208313,0.479454554938212,0.0593756244670133,0.246302050987318,-43.4350025653839,-62.3030710220337,4.63401985168457,27
1,0.198254520447893,0.699065225996556,0.897319746444448,-0.558118449452474,0.827301037512025,3.07013869285583,4.71333646774292,4.45214414596558,-1.4761791229248,-0.0218676943331957,0.429848909378052,-0.168592051405347,0.601459731176544,0.528908105256834,-47.4344913959503,-62.3564066886902,4.59872269630432,27
1,-0.0936381986840119,0.931837671596231,0.838199472912219,-1.22342700445439,0.908825306909008,2.38185715675354,7.87310361862183,5.82049131393433,-5.31118488311768,2.25211334228516,3.20772194862366,0.147680519503003,1.413484391299,1.13360871663107,-47.2642152309418,-78.1860129833221,9.22414755821228,27
1,-0.20435876769802,1.02896406809249,0.824605300394471,-1.49565232627115,0.904957874767624,1.48444044589996,7.78481817245483,5.24280452728271,-6.15369653701782,-0.0544157139956951,3.20769548416138,0.767054443264546,0.960175692479847,0.795059994590884,-51.2637040615082,-78.2393486499786,9.18885040283203,22
1,0.0320525508273046,0.851736275645237,0.883788826472542,-0.927465589364293,0.833601839561574,3.85389828681946,6.7159423828125,6.0373477935791,-2.6428165435791,1.70240104198456,1.24705410003662,0.359014887053728,0.54952949353822,0.389102803836237,-47.3161249160767,-74.1894390583038,9.0669801235199,27
1,0.193147754418104,0.753926460924749,0.947074215342854,-0.59211696129182,0.862970647902516,2.95245409011841,8.42441272735596,6.4657130241394,-5.26474332809448,-0.33332160115242,0.650123953819275,-0.284904005785046,0.442517192881487,-0.0238918495865839,-51.3156137466431,-74.2427747249603,9.03168296813965,26
1,-0.0613881077537283,1.00054996901889,0.939161861265165,-1.13072955852579,0.782258580860915,2.3193027973175,5.3668098449707,4.37702989578247,-2.89970803260803,2.36159038543701,3.78315758705139,4.00375914547862,0.551150383721435,0.160372953187088,-55.3151025772095,-74.2961103916168,8.9963858127594,12
1,0.137793279256942,0.813277592813913,0.951070872070855,-0.710235518080978,0.531592547494291,2.97958588600159,6.64746141433716,5.48437309265137,-3.48095917701721,3.53681015968323,6.59040689468384,0.222866364658276,0.676389073284177,0.371368098070869,-47.3680346012115,-70.1928651332855,8.90981268882751,27
1,0.323709556115314,0.893445066301326,1.21715462241664,-0.468088030635592,0.718365287617151,3.93391180038452,4.93881416320801,5.08702945709229,-0.804071485996246,-0.158276706933975,1.31916630268097,1.58106839882386,0.504771643507175,0.756596236414292,-51.367523431778,-70.246200799942,8.87451553344727,27
1,0.238209657097091,0.889320718509734,1.12753037560682,-0.577466537043157,0.732381266533475,4.4938793182373,2.47241497039795,4.03231859207153,2.2129328250885,2.13248825073242,1.02491641044617,0.0951918408691799,0.357319206442771,-0.102744277093335,-55.3670122623444,-70.2995364665985,8.83921837806702,23
1,0.446644661612228,0.495804223172342,0.942448884784569,-0.0521615149147861,0.684955113766391,2.37162113189697,4.6008563041687,3.9779314994812,-2.08872270584106,1.90355348587036,0.5694380402565,0.707397735851425,0.349385577030875,0.66160819934446,-43.42045545578,-66.1429555416107,8.78794240951538,27
1,-0.0122675969956704,1.13070011227932,1.11843251528365,-1.02193712508896,0.55791667308127,2.21813154220581,4.88837242126465,4.04896879196167,-2.53181457519531,1.05254697799683,4.4380145072937,0.147365980472756,0.456497373312842,0.558707482747398,-43.2501792907715,-81.9725618362427,13.4133672714233,27
1,0.286830677061594,0.831872436689388,1.11870311375098,-0.48720858369678,0.911685753598634,3.27044749259949,6.53920030593872,5.59478616714478,-3.07265663146973,2.06218576431274,0.744435489177704,-0.00816116932165824,-0.0688418391288779,-0.0714987477327713,-43.3020889759064,-77.9759879112244,13.256199836731,27
1,-0.0782155049057562,1.00542251654068,0.927207011634922,-1.1687120652115,0.962772593564895,2.18844389915466,9.05807304382324,6.37172555923462,-6.68234539031982,2.66707110404968,11.4736528396606,1.22926479669344,5.42918224242631,5.2803209072785,-47.3015778064728,-78.0293235778809,13.2209026813507,27
1,0.357372549787403,0.97970397877432,1.33707652856172,-0.46544189183872,0.975132855244379,1.25605618953705,6.36075592041016,4.30914926528931,-4.98329639434814,0.286146193742752,3.26158785820007,4.50229108048996,7.3265055550517,9.2941097066512,-51.3010666370392,-78.0826592445374,13.1856055259705,22
1,0.138951105177361,0.840681998799005,0.979633103976366,-0.716320110838734,0.985500013441672,2.24376058578491,6.50067281723022,4.96894836425781,-4.09825706481934,2.56250596046448,-0.246983036398888,0.415426138759232,-0.145895230739568,-0.070959789613113,-47.3534874916077,-74.0327496528625,13.0637352466583,27
1,0.279688493325286,0.884175578647044,1.16386407197233,-0.519379453218597,0.982624357321863,1.26738286018372,6.5627818107605,4.42920112609863,-5.1711688041687,0.752586722373962,3.14069080352783,0.391256918529768,-0.0424563621984985,-0.175213120140582,-51.3529763221741,-74.086085319519,13.0284380912781,26
1,0.391235312918894,0.797018435081448,1.18825374800034,-0.341495343772681,0.736593784889852,1.25759780406952,6.10624408721924,4.16721200942993,-4.73023462295532,1.03975248336792,5.86294841766357,-0.246916172869732,0.426278356886339,0.0332113449218857,-39.339962720871,-77.7659628391266,17.2882521152496,27
1,0.14268464069568,0.862353499338152,1.00503814003383,-0.716061241833317,0.936951224414884,1.59918940067291,5.6290397644043,4.10041284561157,-3.90484929084778,-0.0507164560258389,0.0174671467393637,-0.0427627606772119,-0.230863539840331,-0.179511485500481,-47.3389403820038,-77.8726341724396,17.2176578044891,27
2,0.692955119100835,0.423273616562547,1.11622873566338,0.241600573360992,0.975752353779066,4.02804279327393,2.98891019821167,4.06076717376709,0.933221161365509,4.61966133117676,1.27228176593781,2.44050280378912,0.77754674833348,2.01521585565336,-35.1586880683899,-52.6475868225098,-9.11187982559204,23
2,0.55849325702576,0.719283619007411,1.27777687603317,-0.125836024268041,0.997876512457834,-0.990571081638336,11.7130289077759,6.31571388244629,-12.6793661117554,-0.123025640845299,7.07095670700073,3.31621114259473,3.68860071094626,4.41706391069629,-42.689998626709,-77.7741465568542,4.15218281745911,27
2,0.450614624767955,0.802849948662828,1.25346457343078,-0.281009396963483,0.996920421711057,-3.24475717544556,12.7824039459229,5.6544041633606,-15.944055557251,-1.04273200035095,8.88370609283447,0.566914682581414,1.70556386309396,1.7761853024898,-46.6885509490967,-77.8723804950714,4.10825777053833,27
2,0.283273465602418,0.889359873046068,1.17263333864849,-0.516859266633331,0.993950992049461,-3.41202902793884,12.7407560348511,5.53423309326172,-16.0652942657471,-1.83214402198792,2.94400572776794,-0.66168062034408,1.35983949117316,1.08059176532266,-50.6871032714844,-77.9706144332886,4.06433272361755,14
2,0.570535282465278,0.621562023055527,1.19209730552081,-0.0428041740837228,0.816993976263802,3.33961701393127,6.27030038833618,5.59501218795776,-3.01904606819153,4.15543174743652,5.26906538009644,1.14185507581959,1.57561821894549,2.85874130334971,-35.2336056232452,-51.2783133983612,-5.35429048538208,27
2,0.361271723849158,0.767505510449225,1.12877723429838,-0.359888359063665,0.635118801946418,2.31488084793091,5.3663592338562,4.47759628295898,-3.11287546157837,0.321496874094009,2.9850914478302,1.25266951904431,0.897983510931978,1.20384724476568,-35.3108501434326,-47.52126121521,-6.72490811347961,27
2,0.279904526880383,0.938470515018674,1.21837504189906,-0.540528134187481,0.996851008391524,0.202935814857483,12.0328521728516,7.18646574020386,-11.8369817733765,0.535734713077545,5.63571882247925,1.34946755878185,2.70009704258615,3.00510748973335,-42.687671661377,-80.1619253158569,9.2803897857666,27
2,0.452174566165021,0.788093758266995,1.24026832443202,-0.270843966168215,0.994940411856322,-1.306307554245,11.1548719406128,5.80710935592651,-12.4285974502563,1.24768829345703,5.90630197525024,0.826720549703029,1.14721623903824,1.12421260310504,-46.6862239837646,-80.2601592540741,9.23646473884583,27
2,0.472140676791031,0.725693292676801,1.19783396946783,-0.21167592700549,0.963327892023078,2.14199829101562,9.96503067016602,7.08081197738647,-7.8805718421936,1.31290686130524,5.61338949203491,2.33439137054007,2.05472810263067,2.26575343176382,-38.7663638591766,-76.3066391944885,7.95369720458984,27
2,0.346626232613152,0.890757314797872,1.23738354741102,-0.439743265799198,0.997433143152536,2.25117707252502,14.0053472518921,9.51731872558594,-11.8151578903198,3.25952672958374,11.4368495941162,3.37273153866853,4.62738610629585,5.5572760063834,-42.7649161815643,-76.4048731327057,7.90977215766907,27
2,0.569024565401513,0.702849781667428,1.27187434706894,-0.105218897271038,0.995475892485089,-0.54552948474884,13.4583177566528,7.5958423614502,-13.9915218353271,-0.0238269809633493,1.91554844379425,1.28100343757913,1.27861872785246,1.07399105303268,-46.763468503952,-76.5031070709229,7.86584711074829,27
2,0.276514355338074,0.817017453616205,1.09353180895428,-0.494272863260377,0.990543479992596,-1.53866386413574,13.330864906311,6.95276165008545,-14.8311777114868,-0.952578604221344,12.9291181564331,9.10004156735834,12.0328294794449,12.8467828799849,-50.7620208263397,-76.60134100914,7.82192206382751,19
2,0.361564517294883,0.676008287158365,1.03757280445325,-0.303057065985051,0.77863383366984,-0.340344309806824,6.81895589828491,3.81202101707458,-7.15138101577759,-1.60620713233948,0.857232570648193,0.460211997753056,0.691729654739742,0.729442648033371,-42.8421607017517,-72.6478209495544,6.53915452957153,27
2,-0.0620612559177274,1.14619092077025,1.08412966485253,-1.11449046720102,0.990373680612166,1.87198173999786,13.3790340423584,8.93235969543457,-11.5580186843872,3.8229238986969,6.99157810211182,0.357385986323072,2.09756397053574,2.35729725720379,-42.7625892162323,-78.7926518917084,13.0379791259766,27
2,-0.0655051933453542,1.15869189277471,1.09318669942935,-1.11984264605405,0.992281432084792,0.753894031047821,10.4451141357422,6.56874370574951,-9.71248245239258,-0.272367626428604,10.5927286148071,4.64007914281606,8.92825994720248,9.84822631040638,-46.76114153862,-78.8908858299255,12.9940540790558,27
2,0.128212858117742,1.03077738247802,1.15899024059577,-0.778750754532953,0.974178429766841,1.03844285011292,10.5126714706421,6.77123498916626,-9.50295066833496,0.313346683979034,3.81133604049683,1.52222631840523,1.78559827838093,1.68427762955427,-38.841281414032,-74.93736577034,11.7112865447998,27
2,0.0736580839333853,1.09907424707257,1.17273233100595,-0.874382104106906,0.984768979781167,2.83142757415771,12.9717493057251,9.24195957183838,-10.2163524627686,1.90333247184753,4.97947597503662,1.03220802727384,1.21771361643859,2.03600511817362,-42.8398337364197,-75.0355997085571,11.667361497879,27
2,-0.219411616528843,1.24762355041719,1.02821193388835,-1.42678286313815,0.987808217775454,0.758160054683685,9.59315967559814,6.07058525085449,-8.85624885559082,-2.26623964309692,-3.35943293571472,-0.543134373595772,-1.23000594583062,-1.1414075995208,-46.8383860588074,-75.1338336467743,11.6234364509583,27
2,0.00306718007737662,1.07497243547715,1.07803961555452,-0.994309708042039,0.990138310040494,-0.364215165376663,8.01364421844482,4.50034952163696,-8.36948871612549,-0.602640628814697,2.71624207496643,1.919820904502,1.71409134608327,1.7103496391834,-50.8369383811951,-75.2320675849915,11.5795114040375,24
2,-0.211239088209164,1.1740069603301,0.962767872120941,-1.43881623873429,0.987490533902734,0.719951868057251,10.0980396270752,6.34538745880127,-9.39840984344482,1.70934760570526,3.25430154800415,-0.607708594112962,0.975234035750291,1.22270983317297,-42.8375067710876,-77.4233784675598,16.7955684661865,27
2,0.0882583035068925,0.924412166271281,1.01267046977817,-0.825691957767416,0.906721472211013,1.5265576839447,8.85261058807373,6.07506227493286,-7.3673152923584,0.577142179012299,2.92764902114868,0.386220306837945,0.587600114341,0.639201271954304,-46.8360590934753,-77.521612405777,16.7516434192657,27
2,-0.181604277729936,1.15659542844748,0.974991150717539,-1.37252497644986,0.948505791775077,-0.761591911315918,7.97450590133667,4.25000476837158,-8.71731567382812,-2.16687369346619,4.93642091751099,0.652703639579363,2.97327493637675,3.27196346408466,-38.9161989688873,-73.5680923461914,15.4688758850098,27
2,-0.0754367768151494,1.15401664279151,1.07857986597636,-1.13988167069457,0.955636136341205,0.715119421482086,9.65628147125244,6.08305072784424,-8.96129322052002,-0.938591122627258,-1.04227709770203,-0.253856783095416,-1.05201274834567,-0.541214280579243,-42.914751291275,-73.6663262844086,15.424950838089,27
2,0.180857798429095,0.860319817883903,1.041177616313,-0.652589922035501,0.87262403371134,0.287787824869156,7.3216438293457,4.46676063537598,-7.04245758056641,-0.851871192455292,-0.334416121244431,-0.469777985641403,-0.379176837788335,-0.774704443014795,-46.9133036136627,-73.7645602226257,15.3810257911682,27
2,0.3364054402911,0.770705679278552,1.10711111956965,-0.392282428846231,0.937325697147944,0.238086625933647,6.53619909286499,3.97680759429932,-6.3052978515625,0.239519968628883,1.48233759403229,0.578907424331297,0.361925423665198,0.755895622082953,-46.9109766483307,-76.1523389816284,20.5092327594757,27
3,0.893949561584507,0.47316462718946,1.36711418877397,0.307790627769293,0.972334053596195,8.64919662475586,5.54399633407593,8.22264957427979,3.38642954826355,0.283029615879059,3.3863365650177,4.30706960838043,3.8558617096897,6.13094014351629,-37.5340344905853,-67.4132767915726,-4.10470700263977,27
3,1.00673937380651,0.141759024289045,1.14849839809555,0.753140231585675,0.833096379992111,5.03919124603271,2.11561179161072,4.16026163101196,3.06760454177856,0.79478132724762,1.76303589344025,1.57166586786934,1.1119910734906,0.777107580275002,-41.5328810214996,-67.3189442157745,-4.12277579307556,27
3,1.12889665655309,-0.0529296818293327,1.07596697472376,1.09838532793801,0.795781067176352,6.79563045501709,0.0372942686080933,4.01753234863281,6.90247249603271,3.30233025550842,0.147145479917526,0.726952251996482,0.298225770365043,1.36891040217996,-33.4395730495453,-63.6691977977753,-5.20800042152405,27
3,1.04527935658061,0.163605588236762,1.20888494481737,0.729328106966411,0.967437729465909,14.9905967712402,4.16012525558472,11.1691236495972,11.2209663391113,8.51156997680664,-0.0187244098633528,3.95120683762345,1.20030905071395,3.82788902155368,-37.4384195804596,-63.5748652219772,-5.22606921195984,27
3,1.17731169938571,-0.026869599209075,1.15044210017664,1.0467117801147,0.930884558795922,10.840838432312,3.4311351776123,8.31631755828857,7.69961786270142,2.79754543304443,-0.228616550564766,-0.223491808999927,-0.26655065195989,-0.0964515911830877,-41.4372661113739,-63.4805326461792,-5.24413800239563,27
3,0.88372536158568,0.390318137393886,1.27404349897957,0.387276591880092,0.920568094611958,7.33330202102661,3.02740716934204,6.02519130706787,4.51457405090332,2.61024761199951,0.241566970944405,2.46192042167878,1.86928079964877,3.03038417003553,-36.9603450298309,-44.3828073740005,-10.8328802585602,27
3,1.00476582321153,0.176880964100319,1.18164678731185,0.700619565847238,0.829025595415583,6.19594621658325,2.32224535942078,4.95742607116699,4.04582357406616,0.69364458322525,0.534391343593597,0.177271928596326,-0.0286566095779605,0.859257700802929,-40.9591915607452,-44.2884747982025,-10.850949048996,26
3,0.944888856330385,0.269007559178254,1.21389641550864,0.556786632300028,0.497021700585878,5.80999088287354,3.15156602859497,5.19958305358887,2.83715200424194,0.993504524230957,0.893941044807434,0.369915856677533,-0.441210261343447,0.782192571689822,-36.8647301197052,-40.5443958044052,-11.9542424678802,27
3,0.370914369873617,0.770787446717915,1.14170181659153,-0.350243006565488,0.649856614214535,5.87508726119995,4.3976788520813,5.94277238845825,1.67967712879181,0.768685638904572,1.99416875839233,0.254391061339251,0.974223591356592,1.55472363330932,-40.8635766506195,-40.4500632286072,-11.972311258316,22
3,0.740427754795136,0.330003684670511,1.07043143946565,0.383419297110244,0.920207158609746,2.46883773803711,5.80792570114136,4.73734951019287,-3.18364691734314,0.960740625858307,1.24366533756256,-0.332557255741461,-0.193418160934637,0.193148525105482,-49.8083124160767,-77.5240429639816,3.04473304748535,17
3,0.700224855887617,0.315064705266323,1.01528956115394,0.379359904167177,0.950555178142245,3.56070280075073,5.12907695770264,4.99544906616211,-1.40195655822754,2.41373205184937,1.68246722221375,1.03661024377507,0.0910353776363239,0.750517536723243,-49.7126975059509,-73.6856313943863,1.92337083816528,26
