"","subj","voxel_ind","Wf_FB","Wb_FB","sum_FB","diff_FB","Rsq_FB","face_others_t_loc","body_others_t_loc","object_others_t_loc","face_body_t_loc","face_object_t_loc","face_PSC_FB","body_PSC_FB","combined_PSC_FB","X","Y","Z","voxel_num"
"1155",9,182029,0.337523379681075,0.705635777339267,1.04315915702034,-0.368112397658192,0.923830882691636,2.2742383480072,9.42544364929199,-2.87236094474792,-4.74451017379761,3.23127198219299,-0.217560662010992,0.467697592367152,0.706688357321413,41.9670605659485,-72.7417380809784,-1.14101219177246,27
"1156",9,182031,0.619346647517068,0.489837513814799,1.10918416133187,0.129509133702269,0.957955228745464,6.62280511856079,6.98066663742065,-2.6604118347168,-0.759244740009308,5.74417543411255,3.71449796817039,4.85225772979996,5.00918584194551,37.9670782089233,-72.7478785514832,-1.13075494766235,27
"1157",9,182033,0.413772763294221,0.502510771432369,0.916283534726591,-0.088738008138148,0.831859171040277,4.74681711196899,5.04343318939209,-2.74410724639893,-0.569776237010956,4.65512561798096,0.542865451604256,-0.447585443471907,-0.599366462549118,33.9670958518982,-72.7540190219879,-1.12049770355225,27
"1158",9,182231,0.493531873394167,0.49616487812419,0.989696751518357,-0.00263300473002304,0.880470839097472,-4.33082342147827,8.80130577087402,1.88234078884125,-8.03058433532715,-3.84792017936707,-0.6796133648381,0.310640969118379,-0.264555366060221,37.9602520465851,-68.7572100162506,-1.40373682975769,27
"1159",9,182233,0.512738869978651,0.406768293750887,0.919507163729538,0.105970576227764,0.824963652590301,-1.45738303661346,6.76801586151123,0.641546249389648,-5.13064479827881,-1.30009245872498,0.573975817752073,1.48332910167301,1.05378326457686,33.9602696895599,-68.7633504867554,-1.39347958564758,27
"1160",9,201429,0.126342992431767,0.985740045542043,1.11208303797381,-0.859397053110276,0.963166179839959,-0.168894186615944,12.9958391189575,-2.99758195877075,-8.38504219055176,1.82340753078461,0.915785849428507,1.16691350189206,1.77483605028696,41.9973533153534,-84.4407455921173,3.66859459877014,23
"1161",9,201431,0.25978195319612,0.931739010304584,1.1915209635007,-0.671957057108464,0.934729812539417,-2.69600868225098,9.77119255065918,0.304392755031586,-7.73744821548462,-1.83799088001251,0.154249665181387,1.91729739541992,2.61732120510334,37.9973709583282,-84.4468860626221,3.67885184288025,27
"1162",9,201627,1.40326888770809,-0.0772752146631559,1.32599367304493,1.48054410237125,0.835785307318033,1.86749684810638,15.0443630218506,-5.20467090606689,-8.55603790283203,4.48227024078369,0.670747670927393,0.711977985895714,1.25618414168763,45.9905095100403,-80.44393658638,3.3853554725647,21
"1163",9,201629,0.0807454068961244,0.909294179027837,0.990039585923961,-0.828548772131713,0.944076264560672,0.436987996101379,14.5015754699707,-3.62369394302368,-9.00768661499023,2.59485554695129,0.889703612971226,2.65671059189667,2.50094016603972,41.9905271530151,-80.4500770568848,3.3956127166748,27
"1164",9,201631,-0.162421654732178,0.967822828206285,0.805401173474107,-1.13024448293846,0.875648806251067,2.25022721290588,8.76150035858154,-1.89467680454254,-4.33433437347412,2.58836841583252,0.846743967522791,1.36507151912041,0.483677377227383,37.99054479599,-80.4562175273895,3.40586996078491,27
"1165",9,201633,-0.0334660671342421,1.04281118608919,1.00934511895495,-1.07627725322343,0.796067227480104,2.56050133705139,5.51235151290894,-1.38553977012634,-2.0884370803833,2.45020437240601,-0.0172757805595694,1.32772691879627,1.58706012360735,33.9905624389648,-80.4623579978943,3.41612720489502,27
"1166",9,201825,0.535378967673454,0.617156876921822,1.15253584459528,-0.0817779092483679,0.851186563264286,3.00345468521118,11.8324422836304,-6.85219144821167,-5.87333059310913,6.23300933837891,-0.0158632616205048,-0.820032867276265,-0.588715968897883,49.9836657047272,-76.4471275806427,3.10211634635925,20
"1167",9,201827,0.869414947529115,0.252454231095174,1.12186917862429,0.616960716433941,0.757001061038325,1.59025490283966,13.2629060745239,-5.59204435348511,-7.57418155670166,4.56230974197388,2.717876054073,4.74727193962385,3.95615201964762,45.983683347702,-76.4532680511475,3.11237359046936,27
"1168",9,201829,0.472951417006659,0.624122624538789,1.09707404154545,-0.15117120753213,0.243177924267131,0.894027054309845,9.84205627441406,-3.34917879104614,-5.78016424179077,2.69687128067017,0.32957794884058,0.30397612256095,1.05787230311192,41.9837009906769,-76.4594085216522,3.12263083457947,27
"1169",9,201831,0.405391018137264,0.79919596062486,1.20458697876212,-0.393804942487596,0.397379569329079,3.15638661384583,5.34775114059448,-2.73553204536438,-1.65104842185974,3.68073964118958,0.0611907455305608,0.253023368449461,0.871992343904626,37.9837186336517,-76.465548992157,3.13288807868958,27
"1170",9,201833,0.223796697827197,0.940136785380708,1.16393348320791,-0.716340087553511,0.74574356156119,1.97509288787842,5.24073553085327,-2.44123339653015,-2.24169278144836,2.77198553085327,0.257536488073977,1.69533440034184,1.42002798702516,33.9837362766266,-76.4716894626617,3.14314532279968,27
"1171",9,202023,0.462863511409825,0.850110440681609,1.31297395209143,-0.387246929271784,0.873581722650761,-1.71134889125824,15.0599422454834,-6.55170869827271,-10.5622272491455,3.16770029067993,0.697286681856388,0.127673529327797,1.19338447938937,53.9768218994141,-72.4503185749054,2.81887722015381,16
"1172",9,202025,0.0414151692923896,0.944541151151299,0.985956320443689,-0.903125981858909,0.882529646288294,-1.89070451259613,15.900092124939,-7.06495952606201,-11.1982526779175,3.38826179504395,-0.262812293011877,0.238064511353757,0.262147463843484,49.9768395423889,-72.4564590454102,2.82913446426392,27
"1173",9,202027,-0.138638356529957,0.944389576855972,0.805751220326014,-1.08302793338593,0.426116265041926,-0.124013967812061,10.4932985305786,-4.95451593399048,-6.76348638534546,3.10830688476562,1.15250331553867,0.961283819771481,1.36092251857174,45.9768571853638,-72.4625995159149,2.83939170837402,27
"1174",9,202031,0.47570939899454,0.609446625829861,1.0851560248244,-0.133737226835321,0.55333139625808,1.59949374198914,5.88086652755737,-3.04613614082336,-2.85957717895508,2.93189477920532,0.567782471255519,0.750924969975826,1.08200225337321,37.9768924713135,-72.4748804569244,2.85990619659424,27
"1175",9,202223,0.396717312660113,0.819114103999215,1.21583141665933,-0.422396791339102,0.591290659315306,-2.92862892150879,12.0633573532104,-5.10943508148193,-9.32951259613037,1.49931538105011,-0.2071641123969,1.30384019687733,0.916172103396639,53.9699957370758,-68.4596500396729,2.54589533805847,24
