"","subj","voxel_ind","Wf_FO","Wo_FO","sum_FO","diff_FO","Rsq_FO","face_others_t_loc","body_others_t_loc","object_others_t_loc","face_body_t_loc","face_object_t_loc","face_PSC_FO","object_PSC_FO","combined_PSC_FO","X","Y","Z","voxel_num"
"19",1,180843,0.57948142327806,0.427682519076976,1.00716394235504,0.151798904201084,0.600683662149494,0.730171501636505,-5.15744018554688,-0.860882163047791,3.70795679092407,0.971056461334229,0.460781467892877,0.426409398044063,1.21614965009033,19.9769151210785,-97.5117683410645,-5.31028985977173,25
"20",1,180845,0.567046155971722,0.145144336100749,0.712190492072471,0.421901819870973,0.587946161721517,-1.79925572872162,-4.21781635284424,-0.665539860725403,1.55345702171326,-0.714986264705658,0.375389583514247,0.0567870162477937,0.0411595457989132,15.984304189682,-97.7507436275482,-5.26610994338989,27
"21",1,180855,0.155787080020308,0.789380930795927,0.945168010816235,-0.633593850775619,0.947700414119008,-3.28991556167603,-0.852676570415497,0.692758738994598,-1.49186301231384,-2.45707321166992,0.105150313446177,1.22977662845941,1.05669048389687,-3.97875046730042,-98.945620059967,-5.04521036148071,20
"22",1,180857,0.0931592503373227,0.838357778252662,0.931517028589985,-0.745198527915339,0.811858322098769,-2.90257811546326,-1.60701048374176,0.423725873231888,-0.776394307613373,-2.05492329597473,0.469595298124165,1.25754582232044,1.74300990228952,-7.9713613986969,-99.1845953464508,-5.00103044509888,27
"23",1,180859,0.185659155318739,0.903698645844341,1.08935780116308,-0.718039490525602,0.879518685313917,-1.57223093509674,-3.63346409797668,0.0115677891299129,1.32450294494629,-0.981866896152496,-1.07330322523001,0.149281095861705,0.202343136693325,-11.9639723300934,-99.4235706329346,-4.95685052871704,27
"24",1,180861,0.323563934644512,0.863573114162704,1.18713704880722,-0.540009179518192,0.880959122588638,-2.88356781005859,-3.78352212905884,1.03267538547516,0.609975337982178,-2.40975379943848,1.41295717366519,1.8959544140875,1.80895176191435,-15.9565832614899,-99.6625459194183,-4.91267061233521,27
"25",1,180863,0.27437300439862,0.761870034813032,1.03624303921165,-0.487497030414412,0.760998706876699,-3.11078572273254,-5.05822515487671,0.86813360452652,1.27482080459595,-2.45158362388611,0.0218704126541887,-0.545288843561037,0.103772074932984,-19.9491941928864,-99.9015212059021,-4.86849069595337,27
"26",1,180865,0.571838715429639,0.427351068137878,0.999189783567517,0.144487647291761,0.717906728554277,-1.97523736953735,-4.72196817398071,-0.524132907390594,1.7632600069046,-0.909242451190948,5.79419714810967,3.34197722941894,5.28242471698694,-23.9418051242828,-100.140496492386,-4.82431077957153,21
"27",1,181055,-0.178155077621432,0.736596173356983,0.558441095735551,-0.914751250978415,0.851805831845557,-2.41185975074768,-2.06182360649109,0.713138282299042,-0.186293736100197,-1.92488145828247,0.318167771923366,4.60179341691456,3.37547865488192,-4.21834850311279,-94.9532148838043,-5.10259890556335,26
"28",1,181057,0.265612327505194,0.736012640488332,1.00162496799353,-0.470400312983138,0.894010833588077,-2.02897453308105,-3.86171245574951,0.804448008537292,1.18677699565887,-1.74243676662445,0.282272190103875,1.71514496416699,1.46340215329366,-8.21095943450928,-95.1921901702881,-5.05841898918152,27
"29",1,181059,0.440501994755328,0.386456768541654,0.826958763296982,0.054045226213674,0.813224645762054,-2.02081847190857,-5.91843795776367,1.31206822395325,2.49079322814941,-2.04299259185791,1.02053824232826,0.567813717792235,0.549562185350636,-12.2035703659058,-95.4311654567719,-5.01423907279968,27
"30",1,181253,0.0105257193207562,0.370243875901942,0.380769595222698,-0.359718156581186,0.304516415790364,-0.69857257604599,-3.61965441703796,-0.599524676799774,1.85496556758881,-0.0722237229347229,-0.125763879153673,3.80289857838412,0.796182126279491,-0.465335607528687,-90.7218344211578,-5.20416736602783,17
"31",1,181255,0.517581311205395,0.4121822358727,0.929763547078096,0.105399075332695,0.54783845644038,-0.480500310659409,-6.37361621856689,-0.44568920135498,3.72889232635498,-0.0296191330999136,-0.46531366312619,0.81168873958654,-0.272782066221191,-4.45794653892517,-90.9608097076416,-5.159987449646,27
"32",1,181257,0.629767301800182,0.572436863389432,1.20220416518961,0.05733043841075,0.763180573922597,-1.2961231470108,-6.36163806915283,0.940629005432129,3.21795988082886,-1.37000107765198,0.616379392474819,-0.0946111845034965,0.810854195529287,-8.45055747032166,-91.1997849941254,-5.11580753326416,27
"33",1,181453,0.403093754836506,0.635378211246857,1.03847196608336,-0.232284456410351,0.650381237228503,-2.15421605110168,-6.39012670516968,-0.273262977600098,2.70637464523315,-1.17125916481018,-0.260904380641293,1.34231341307386,1.66192150014662,-0.704933643341064,-86.7294292449951,-5.26155591011047,24
"34",1,181455,0.590407955188446,0.516989112621315,1.10739706780976,0.073418842567131,0.803932685307187,-1.74182271957397,-6.30533790588379,-0.0806924626231194,2.90733528137207,-1.03148126602173,0.520205330708488,0.123404714399773,0.553963407195697,-4.69754457473755,-86.9684045314789,-5.21737599372864,27
"35",1,181457,0.708818065611761,0.509206630256342,1.2180246958681,0.199611435355419,0.569238870244485,-2.23971390724182,-4.38112640380859,0.572056174278259,1.38476824760437,-1.73319923877716,-0.171439910347685,0.330344384430853,1.45033246312702,-8.69015550613403,-87.2073798179626,-5.1731960773468,27
"36",1,181651,0.885542726041195,0.313306329093226,1.19884905513442,0.572236396947969,0.46371097748019,-1.19792520999908,-7.76323747634888,-1.01986193656921,4.16378307342529,-0.12879590690136,0.190150016578445,0.48115097309663,0.771487484288431,3.04807925224304,-82.4980487823486,-5.36312437057495,26
"37",1,181653,0.782641707244518,0.397114201494626,1.17975590873914,0.385527505749892,0.598484253533126,-0.614214479923248,-8.59042263031006,0.174434885382652,5.0464563369751,-0.485878229141235,-0.708415313545199,2.61390100806896,0.930248325523157,-0.944531679153442,-82.7370240688324,-5.31894445419312,27
"38",1,181655,0.140611825709846,0.641480112672193,0.782091938382038,-0.500868286962347,0.768127489909784,-2.5570273399353,-6.13500738143921,1.95429289340973,2.29664874076843,-2.76213431358337,-0.169362042242416,-0.405273415343905,-1.08508461016038,-4.93714261054993,-82.9759993553162,-5.27476453781128,27
"39",1,181849,0.203889262467259,0.779855831435701,0.983745093902959,-0.575966568968442,0.781930406486534,-0.372069984674454,-3.78604364395142,-0.970230281352997,2.16155672073364,0.353416234254837,1.52416739050974,0.412223114446376,1.19805950326369,6.80109214782715,-78.2666683197021,-5.46469283103943,27
"40",1,181851,1.20793631037264,0.222508105053239,1.43044441542588,0.985428205319401,0.484045744408726,1.82008326053619,-5.16374206542969,-1.46041691303253,4.38458395004272,2.00783491134644,0.00770357456199844,1.16216173363103,0.392459411744237,2.80848121643066,-78.5056436061859,-5.42051291465759,26
"41",1,181853,0.234725705043944,0.269063908567017,0.503789613610961,-0.034338203523073,0.14025130956901,0.121529996395111,-5.74669218063354,-1.22603952884674,3.70448803901672,0.813495814800262,0.772871585057531,1.9464111135253,1.73997807585618,-1.18412971496582,-78.7446188926697,-5.37633299827576,24
"42",1,181855,-0.0667351664260572,0.633047698150269,0.566312531724212,-0.699782864576326,0.796069134210941,-1.76499342918396,-4.47422313690186,-0.0740564987063408,1.73654317855835,-1.04984414577484,1.39691069407686,-0.148355036444118,0.0877660381575653,-5.1767406463623,-78.9835941791534,-5.33215308189392,27
"43",1,182049,0.446630741458969,0.702168109174531,1.1487988506335,-0.255537367715562,0.815332295714803,0.470769107341766,-0.177407205104828,-1.1401219367981,0.402585029602051,0.978323876857758,-1.00326977162409,-0.105998149523086,0.28356577229853,6.56149411201477,-74.2742631435394,-5.52208137512207,27
"44",1,182051,1.10029007404961,0.338276312738738,1.43856638678835,0.762013761310872,0.702530005744947,1.51913011074066,-1.15364408493042,-1.75403380393982,1.66615843772888,1.9979932308197,0.867000137741435,-0.370436135569632,-1.44483259932262,2.56888318061829,-74.5132384300232,-5.47790145874023,19
"45",1,182055,0.647453964280394,0.391620909527324,1.03907487380772,0.25583305475307,0.433336971733227,-2.26024913787842,0.330160647630692,-0.289640069007874,-1.60345125198364,-1.22714793682098,0.18513391506118,-0.656281653237683,0.670960595210786,-5.41633868217468,-74.9911890029907,-5.38954162597656,22
"46",1,182057,0.196036193933801,0.677298724397466,0.873334918331266,-0.481262530463665,0.56764800330963,-0.0527145601809025,-0.437983721494675,-0.105305761098862,0.244087770581245,0.0307123828679323,-1.40681409659796,-1.57635491557951,-1.93777482832241,-9.40894961357117,-75.2301642894745,-5.34536170959473,27
"47",1,200643,0.0792808020904226,0.915043446326236,0.994324248416659,-0.835762644235813,0.766334029330271,-2.48381114006042,-3.37667727470398,1.9375638961792,0.599733829498291,-2.70666313171387,0.339108314744146,-1.87346402039903,-1.81682073924436,20.2571804523468,-101.444244861603,-1.25355696678162,12
"48",1,200645,0.50240649585655,0.466379100997913,0.968785596854463,0.0360273948586369,0.867171900103394,-2.75941586494446,-1.48273730278015,1.36537456512451,-0.766528785228729,-2.53307199478149,-1.02367374063577,-2.44695547256913,-1.69131398588284,16.2645695209503,-101.683220148087,-1.20937705039978,16
"49",1,200657,0.0760681194471461,0.777122293554988,0.853190413002134,-0.701054174107842,0.944071535542796,-2.34967184066772,-3.2786283493042,2.1948881149292,0.620593070983887,-2.77840900421143,0.175343665587038,0.869368599138212,0.0313491503635142,-7.69109606742859,-103.117071866989,-0.944297552108765,13
"50",1,200659,0.567184181339259,0.868050850385972,1.43523503172523,-0.300866669046713,0.818952981764185,-2.96415209770203,-5.72957277297974,3.81633567810059,1.78932523727417,-4.13562679290771,1.36871107480284,3.1835938764668,3.67202982983346,-11.6837069988251,-103.356047153473,-0.900117635726929,17
"51",1,200845,0.336234526691474,0.530034676118426,0.8662692028099,-0.193800149426952,0.522146817589373,-1.98910677433014,-1.44601047039032,-0.74569034576416,-0.314322859048843,-0.784453749656677,1.39448228669462,2.58053866349092,1.41032241101822,16.0249714851379,-97.6908149719238,-1.26676559448242,27
"52",1,200847,0.486585542634939,0.620359171152195,1.10694471378713,-0.133773628517256,0.67721568411552,-1.96157073974609,-1.67544102668762,-0.61046177148819,-0.152425482869148,-0.848793745040894,2.62684866301154,1.21002152387011,1.84882701831913,12.0323605537415,-97.9297902584076,-1.22258567810059,27
"53",1,200855,-0.680400927296808,0.934397656690006,0.253996729393198,-1.61479858398681,0.974194916888397,-4.14077091217041,-2.85959696769714,1.49580347537994,-0.749447405338287,-3.46814179420471,1.85580065915956,12.6739056736103,9.8261674469025,-3.93808317184448,-98.8856914043427,-1.04586601257324,20
"54",1,200857,0.108256533853786,0.878867360210769,0.987123894064555,-0.770610826356983,0.890613990424376,-2.30437922477722,-2.84245133399963,2.21390295028687,0.373066127300262,-2.76177191734314,0.810825687198097,1.25801064911036,1.70881424196519,-7.93069410324097,-99.1246666908264,-1.00168609619141,27
"55",1,200859,0.3157222367071,0.868115307271828,1.18383754397893,-0.552393070564728,0.890663847734311,-1.16994488239288,-5.11585903167725,2.86099600791931,2.50902485847473,-2.44791913032532,-0.309124633372725,0.694873044651241,0.607584278195166,-11.9233050346375,-99.3636419773102,-0.95750617980957,27
"56",1,200861,0.629274016187093,0.67117711700571,1.3004511331928,-0.041903100818617,0.915394834617284,-3.64180755615234,-4.71778535842896,4.68658494949341,0.732082605361938,-5.079758644104,0.642702350920995,1.17747316837259,1.34057836142041,-15.9159159660339,-99.6026172637939,-0.913326263427734,27
"57",1,200863,0.640273526199945,0.72694150764667,1.36721503384662,-0.0866679814467249,0.942271335676178,-5.11448335647583,-6.5730152130127,5.23684883117676,0.99493283033371,-6.32421636581421,-0.482001441550018,-1.517571827383,-0.182863887271359,-19.9085268974304,-99.8415925502777,-0.869146347045898,24
"58",1,200865,0.339607396768374,0.966807626784672,1.30641502355305,-0.627200230016298,0.911586794331553,-3.56173706054688,-5.36547231674194,2.96085357666016,1.19056355953217,-3.99113130569458,2.57741501594015,1.64395515960687,2.16961614752102,-23.9011378288269,-100.080567836761,-0.824966430664062,19
"59",1,201053,-0.531234102556666,0.937058641752148,0.405824539195482,-1.46829274430881,0.880664350109878,1.52297616004944,-1.96498823165894,-0.287404149770737,2.18095922470093,1.11739265918732,-0.432463501211116,0.43670885756838,-0.963018644554631,-0.185070276260376,-94.6543109416962,-1.14743447303772,15
"60",1,201055,-0.646765777649183,0.922380403412302,0.275614625763118,-1.56914618106148,0.944901429217883,-0.996026694774628,-1.92300653457642,1.32631850242615,0.599823892116547,-1.41612315177917,-0.03971573295999,7.72531622840421,7.15046905781249,-4.17768120765686,-94.8932862281799,-1.10325455665588,27
"61",1,201057,-0.0700343932826794,0.724484573499379,0.654450180216699,-0.794518966782058,0.77794413553371,-0.132869854569435,-1.65902936458588,1.04392063617706,0.965805053710938,-0.710882663726807,0.364139228933747,3.44854890380189,2.49645888629198,-8.17029213905334,-95.1322615146637,-1.05907464027405,27
"62",1,201059,0.340772950437169,0.687651968912879,1.02842491935005,-0.34687901847571,0.474852298292963,-0.0830328390002251,-2.77221870422363,1.43700063228607,1.69962847232819,-0.916633903980255,-0.121791539122138,-0.498387907051666,-0.833475561077252,-12.1629030704498,-95.3712368011475,-1.01489472389221,27
"63",1,201247,0.305874317390873,0.632100476906584,0.937974794297457,-0.326226159515711,0.622713675258837,-2.66660118103027,-4.01195621490479,-0.410822868347168,0.88815176486969,-1.40615880489349,-0.253658693073519,-0.620071911852854,-0.0340506965220619,11.5531644821167,-89.9449799060822,-1.33736276626587,27
"64",1,201249,0.491888362376245,0.655544790088058,1.1474331524643,-0.163656427711813,0.481328163111742,-2.02616763114929,-4.34575653076172,-0.466689020395279,1.49422085285187,-0.975407183170319,-1.04908495504111,0.569969322833226,-0.521340068481944,7.56055355072021,-90.1839551925659,-1.29318284988403,27
"65",1,201253,0.258054824299298,0.466281669644032,0.72433649394333,-0.208226845344734,0.228209366221805,2.00909566879272,-3.99349284172058,-1.01155972480774,3.76213049888611,1.85480201244354,-0.354209040655448,1.41598977462141,0.923790506303014,-0.424668312072754,-90.6619057655334,-1.20482301712036,21
"66",1,201255,0.286861711513803,0.665960579025377,0.95282229053918,-0.379098867511574,0.819488825469463,0.367946892976761,-3.71250677108765,-0.459639370441437,2.57181930541992,0.504881203174591,-0.808976125861215,-0.0748025209385553,-0.334862475387743,-4.41727924346924,-90.9008810520172,-1.16064310073853,27
"67",1,201257,0.107684040291974,0.714906613249326,0.8225906535413,-0.607222572957352,0.830244609514429,0.44085481762886,-2.63507175445557,0.224727153778076,1.93633043766022,0.138066306710243,-0.401849123344664,-0.672095211358092,-0.92719266893919,-8.40989017486572,-91.139856338501,-1.11646318435669,27
"68",1,201259,0.207392499218501,0.685969998873523,0.893362498092023,-0.478577499655022,0.471640323936431,-0.238572478294373,-2.08012127876282,0.704921841621399,1.16652250289917,-0.572331786155701,0.454437677574907,0.695580663405911,0.467328971296773,-12.4025011062622,-91.3788316249847,-1.07228326797485,27
"69",1,201447,0.0873709134088598,0.819936713797543,0.907307627206402,-0.732565800388683,0.830168685420669,-2.33710980415344,-2.88829493522644,-1.38368690013885,0.381819725036621,-0.616135716438293,0.492111828203677,-0.311834446371397,-0.282014717830842,11.3135664463043,-85.9525747299194,-1.39475131034851,27
"70",1,201449,0.709009757097656,0.615721102822256,1.32473085991991,0.0932886542754,0.736597703962338,-2.40351057052612,-2.32878804206848,-1.24536991119385,-0.0125322546809912,-0.740583121776581,-0.316456972480936,-0.958872244407075,-1.79123621192674,7.32095551490784,-86.1915500164032,-1.35057139396667,27
"71",1,201451,0.470318281591667,0.489693107904152,0.960011389495819,-0.019374826312485,0.771692866259651,-0.982186734676361,-3.18205976486206,-1.27638959884644,1.40355575084686,0.159421011805534,0.704134158890774,0.0434040456704819,0.32865392981519,3.32834458351135,-86.430525302887,-1.30639147758484,27
"72",1,201453,0.345451681049573,0.314334019027469,0.659785700077042,0.031117662022104,0.592705480628612,1.18606626987457,-7.12653398513794,-0.760074377059937,5.23295211791992,1.19305443763733,-0.849599603269711,1.18096764059572,0.7615815390963,-0.664266347885132,-86.6695005893707,-1.262211561203,27
"73",1,201455,0.331894437305376,0.4515188506039,0.783413287909277,-0.119624413298524,0.396722908109479,-0.336289793252945,-6.42157316207886,-0.00159421074204147,3.84818148612976,-0.207565397024155,-0.361684792425879,1.36666558849003,0.152834452277292,-4.65687727928162,-86.9084758758545,-1.21803164482117,27
"74",1,201457,0.0865877142947963,0.709906790719204,0.796494505014,-0.623319076424408,0.735756262483375,-1.41366505622864,-4.17184019088745,0.925943851470947,1.7623895406723,-1.43404471874237,0.627220294584708,-0.276932585625948,0.903925886036701,-8.6494882106781,-87.1474511623383,-1.17385172843933,27
"75",1,201459,0.306432454889885,0.684786473715407,0.991218928605293,-0.378354018825522,0.704167321343256,-0.826981842517853,-2.20783400535583,0.298780173063278,0.884042024612427,-0.692672312259674,0.476025351590183,0.0995701412544855,0.114580299252689,-12.6420991420746,-87.386426448822,-1.1296718120575,27
"76",1,201649,0.382909656279258,0.593135259977734,0.976044916256992,-0.210225603698476,0.75770783526887,-1.3545686006546,-1.37849414348602,-0.385054677724838,0.0346449948847294,-0.608112931251526,-0.705189774685684,-1.6546758215535,-1.53108564370094,7.08135747909546,-82.1991448402405,-1.40795993804932,27
"77",1,201651,0.584303486659295,0.22604577358379,0.810349260243085,0.358257713075505,0.243358348467211,-0.206287771463394,-3.7910590171814,-1.15753316879272,2.26703786849976,0.568979620933533,0.193910999090856,-0.804049497789669,-0.475988451632576,3.08874654769897,-82.4381201267242,-1.36378002166748,27
"78",1,201653,0.503316125397683,0.185362402264609,0.688678527662292,0.317953723133074,0.340634786807857,1.99813807010651,-7.35138416290283,-0.775906682014465,5.87613868713379,1.70613241195679,0.9215640869919,4.97582693921788,1.53342952928964,-0.90386438369751,-82.677095413208,-1.31960010528564,27
"79",1,201655,0.241162705142349,0.253485998551387,0.494648703693735,-0.012323293409038,0.162198471392716,1.83867299556732,-5.92038631439209,-0.203444316983223,4.87393665313721,1.26260054111481,-0.430902718400114,0.224371969614671,0.0860842663777126,-4.89647531509399,-82.9160706996918,-1.27542018890381,27
"80",1,201657,0.467570608474381,0.370880747636696,0.838451356111077,0.096689860837685,0.673543425163379,-0.744999051094055,-3.94700622558594,-0.0341914370656013,2.03306126594543,-0.441370993852615,-0.0617201706049663,-0.172576225221008,0.236452291948291,-8.88908624649048,-83.1550459861755,-1.23124027252197,27
"81",1,201659,0.456214696614035,0.622769506606353,1.07898420322039,-0.166554809992318,0.793464381392443,-1.63085377216339,-2.22882509231567,-0.00604428444057703,0.40118408203125,-1.00761413574219,-0.146730455098125,-0.0380955403744165,0.368374776359619,-12.881697177887,-83.3940212726593,-1.18706035614014,27
"82",1,201849,0.150799446263393,0.623554520029446,0.774353966292839,-0.472755073766053,0.393867551235493,-0.731319487094879,-0.151078850030899,-0.277320772409439,-0.355920940637589,-0.286512404680252,-0.621444733134644,0.553389308148752,1.46065564046702,6.84175944328308,-78.2067396640778,-1.46534848213196,27
"83",1,201851,0.308079301447317,-0.0213024043443022,0.286776897103015,0.329381705791619,0.0453617404110912,1.4065819978714,-2.70119524002075,-1.13791739940643,2.5740978717804,1.55727159976959,-0.0684108963671598,0.050049160574261,-0.398258282541104,2.8491485118866,-78.4457149505615,-1.42116856575012,27
"84",1,201853,0.222271452945787,0.186913248598743,0.40918470154453,0.035358204347044,0.232542214706161,2.0600860118866,-5.30727434158325,-1.41701400279999,4.6233549118042,2.1305239200592,1.2839986961424,1.26932888959572,-0.305418474958715,-1.14346241950989,-78.6846902370453,-1.37698864936829,27
"85",1,201855,0.366877088720515,0.222169625759092,0.589046714479608,0.144707462961423,0.438730360343006,2.60352492332458,-3.97922515869141,-1.43390285968781,4.11997556686401,2.47766542434692,0.233442086964947,2.44993201592921,-0.417879214981796,-5.13607335090637,-78.9236655235291,-1.33280873298645,27
"86",1,201857,0.179475953640544,0.209021340057024,0.388497293697568,-0.02954538641648,0.582511379707085,2.5554621219635,-2.80749177932739,-2.34752297401428,3.35027241706848,2.99790835380554,-0.241867384130453,0.743081883132175,-0.704103708752498,-9.12868428230286,-79.1626408100128,-1.28862881660461,27
"87",1,202049,0.466294673558088,0.593325302246733,1.05961997580482,-0.127030628688645,0.694356785054229,0.0288409348577261,0.103504441678524,-0.0633861273527145,-0.0475717596709728,0.0560452342033386,0.708314905654024,1.5308373230253,1.8730845396012,6.6021614074707,-74.214334487915,-1.5227370262146,27
"88",1,202051,0.636715562242735,0.27229174150901,0.909007303751745,0.364423820733725,0.577096332611767,1.04933404922485,-1.04639828205109,-1.02872848510742,1.3084864616394,1.27001357078552,1.27439486114004,2.40930692173033,0.940029441854348,2.60955047607422,-74.4533097743988,-1.47855710983276,25
"89",1,202053,0.415308886232764,0.436037221375994,0.851346107608758,-0.02072833514323,0.637631849672264,0.093044824898243,-0.917034089565277,-0.653416812419891,0.636601984500885,0.451084941625595,-1.13344716983355,-0.155486476274366,0.345262929542989,-1.38306045532227,-74.6922850608826,-1.43437719345093,20
"90",1,202055,0.674751960004986,0.315088800519716,0.989840760524702,0.35966315948527,0.701457697117064,-1.14316916465759,0.422376543283463,0.0278896428644657,-0.972278773784637,-0.725642621517181,1.28567072612578,1.18747534059835,1.29728947845872,-5.37567138671875,-74.9312603473663,-1.39019727706909,26
"91",1,202057,0.45398397113045,0.0431340358999132,0.497118007030363,0.410849935230537,0.274481085827933,1.02698719501495,-1.44291114807129,-0.978764593601227,1.54512369632721,1.22607600688934,-0.58907879003325,0.0168632696852184,-0.568955903887851,-9.36828231811523,-75.1702356338501,-1.34601736068726,27
"92",1,220645,0.352771787198133,0.672188084743618,1.02495987194175,-0.319416297545485,0.783061653558513,-2.2203803062439,-2.04495859146118,1.69793522357941,-0.0787724256515503,-2.39904737472534,0.981105645041324,-0.210814444091373,-0.527244802865609,16.3052368164062,-101.623291492462,2.78996729850769,18
"93",1,220659,0.227227452572267,1.20588020411117,1.43310765668343,-0.978652751538903,0.92117642684382,-1.72546374797821,-5.79122114181519,3.76208901405334,2.59272623062134,-3.33488702774048,-0.0936790709644539,-3.23030827123238,-3.33984436379124,-11.6430397033691,-103.296118497849,3.09922671318054,14
"94",1,220839,-0.325370227777161,1.50772328417721,1.18235305640005,-1.83309351195437,0.919904198932554,-5.04351234436035,-4.81049299240112,3.34019684791565,-0.0744376108050346,-5.13832855224609,-3.07575951096565,-1.36355620683014,-1.67449735120834,28.0434715747833,-96.9139604568481,2.60003900527954,14
