"","face_PSC","body_PSC","person_PSC","subj","ROI","hemi"
"1",2.318,2.3965,2.6589,1,"FFA","Left"
"2",0.15235,0.094503,0.15895,1,"FFA","Left"
"3",0.83059,0.52593,0.062218,1,"FFA","Left"
"4",8.9318,5.4595,7.1412,1,"FFA","Left"
"5",2.5631,2.3257,2.859,1,"FFA","Left"
"6",0.60121,0.18952,0.67447,1,"FFA","Left"
"7",1.6484,1.0085,1.4805,1,"FFA","Left"
"8",-0.84917,-0.48369,-0.45546,1,"FFA","Left"
"9",0.94414,0.028487,0.2421,1,"FFA","Left"
"10",0.77311,0.39143,0.24639,1,"FFA","Left"
"11",2.0414,2.0618,2.6154,1,"FFA","Left"
"12",1.7264,1.0198,1.2682,1,"FFA","Left"
"13",-0.16558,-0.010281,0.6396,1,"FFA","Left"
"14",1.0245,0.48082,1.1278,1,"FFA","Left"
"15",3.4168,2.357,4.0141,1,"FFA","Left"
"16",1.06,0.67415,0.77283,1,"FFA","Left"
"17",4.7749,2.876,4.1727,1,"FFA","Left"
"18",1.4137,0.68267,1.7641,1,"FFA","Left"
"19",3.8306,2.7821,4.1083,1,"FFA","Left"
"20",7.6528,4.587,6.4203,1,"FFA","Left"
"21",0.95585,0.94759,0.60817,1,"FFA","Left"
"22",1.5075,0.9011,1.4426,1,"FFA","Left"
"23",0.62325,0.38041,0.64895,1,"FFA","Left"
"24",2.5743,0.22154,1.1647,1,"FFA","Left"
"25",0.76544,0.65801,1.3934,1,"FFA","Left"
"26",1.2287,0.073457,1.117,1,"FFA","Left"
"27",0.97959,1.248,1.5131,1,"FFA","Left"
"28",0.99336,-0.25712,0.72237,1,"FFA","Left"
"29",0.18908,0.61142,-0.033994,1,"FFA","Left"
"30",1.9966,2.0676,2.6747,1,"FFA","Left"
"31",0.2362,-1.1401,-1.0573,1,"FFA","Right"
"32",2.6969,1.6862,3.0997,1,"FFA","Right"
"33",0.41799,-0.60356,0.22557,1,"FFA","Right"
"34",1.2601,0.9428,1.193,1,"FFA","Right"
"35",0.60484,0.25342,0.36675,1,"FFA","Right"
"36",1.1119,0.47749,0.84463,1,"FFA","Right"
"37",1.7464,1.9243,1.9412,1,"FFA","Right"
"38",2.1863,1.69,1.7859,1,"FFA","Right"
"39",2.1738,0.77264,1.885,1,"FFA","Right"
"40",2.6538,1.8978,2.8942,1,"FFA","Right"
"41",2.1916,1.6439,2.3241,1,"FFA","Right"
"42",1.2044,-0.62451,0.38269,1,"FFA","Right"
"43",1.0918,0.64194,0.69046,1,"FFA","Right"
"44",0.79351,0.36718,1.1937,1,"FFA","Right"
"45",0.73842,0.83055,1.2381,1,"FFA","Right"
"46",0.86934,0.46339,0.78735,1,"FFA","Right"
"47",0.46219,0.91567,0.70974,1,"FFA","Right"
"48",1.4318,1.3634,1.6734,1,"FFA","Right"
"49",1.0679,0.47881,1.2418,1,"FFA","Right"
"50",0.12891,-0.35242,0.049245,1,"FFA","Right"
"51",3.8114,2.4267,4.759,1,"FFA","Right"
"52",1.0212,0.63586,0.94292,1,"FFA","Right"
"53",2.1599,1.9399,3.0263,1,"FFA","Right"
"54",0.70857,-0.44405,-0.16896,1,"FFA","Right"
"55",1.2863,1.5203,1.5228,1,"FFA","Right"
"56",3.1768,1.8116,2.5217,1,"FFA","Right"
"57",-0.30278,-0.042857,-0.12738,1,"FFA","Right"
"58",1.0071,0.3006,0.90474,1,"FFA","Right"
"59",0.11141,-0.37674,0.30714,1,"FFA","Right"
"60",1.5395,-0.083586,0.96826,1,"FFA","Right"
"61",0.49865,1.6979,1.7472,1,"FBA","Right"
"62",0.32207,0.62795,0.4685,1,"FBA","Right"
"63",1.9548,2.5659,1.961,1,"FBA","Right"
"64",2.035,1.9973,1.9248,1,"FBA","Right"
"65",0.17566,0.4919,0.38567,1,"FBA","Right"
"66",0.78572,1.5316,1.0304,1,"FBA","Right"
"67",0.95633,0.26778,0.8571,1,"FBA","Right"
"68",0.27994,1.4637,1.416,1,"FBA","Right"
"69",0.84588,0.63873,0.58742,1,"FBA","Right"
"70",1.4944,1.9609,1.3183,1,"FBA","Right"
"71",1.0246,1.1295,0.77817,1,"FBA","Right"
"72",1.3864,1.4812,1.4089,1,"FBA","Right"
"73",1.0188,0.9967,1.3715,1,"FBA","Right"
"74",0.82572,1.5377,1.4011,1,"FBA","Right"
"75",0.1011,-0.032842,0.0352,1,"FBA","Right"
"76",0.68036,1.5292,1.6273,1,"FBA","Right"
"77",1.2718,1.2867,1.7108,1,"FBA","Right"
"78",0.62175,0.89514,0.76798,1,"FBA","Right"
"79",0.35055,0.17045,-0.18971,1,"FBA","Right"
"80",1.1408,0.96951,0.34786,1,"FBA","Right"
"81",-0.17355,0.65034,-0.020469,1,"FBA","Right"
"82",0.22677,0.34142,0.55198,1,"FBA","Right"
"83",0.23706,0.91303,0.6048,1,"FBA","Right"
"84",0.41743,0.78849,0.4509,1,"FBA","Right"
"85",1.3777,1.9467,1.292,1,"FBA","Right"
"86",0.805,1.7816,1.2853,1,"FBA","Right"
"87",0.33821,1.2492,1.5033,1,"FBA","Right"
"88",-0.23947,1.4299,0.27206,1,"FBA","Right"
"89",-0.037508,0.59845,-0.31214,1,"FBA","Right"
"90",0.00016201,0.65191,0.32187,1,"FBA","Right"
"91",3.6542,1.0915,1.4073,1,"OFA","Left"
"92",2.1046,0.98894,1.22,1,"OFA","Left"
"93",1.474,0.66068,0.41027,1,"OFA","Left"
"94",4.6764,0.4511,3.1282,1,"OFA","Left"
"95",0.51023,-0.020434,0.53392,1,"OFA","Left"
"96",2.4461,0.49776,1.1082,1,"OFA","Left"
"97",0.2727,1.4782,1.9586,1,"OFA","Left"
"98",1.1997,0.54684,0.81757,1,"OFA","Left"
"99",2.5377,1.8274,3.1003,1,"OFA","Left"
"100",2.0109,0.30657,1.3863,1,"OFA","Left"
"101",0.56284,0.22283,0.39335,1,"OFA","Left"
"102",1.1988,0.43627,0.61021,1,"OFA","Left"
"103",0.65721,0.18347,0.066818,1,"OFA","Left"
"104",0.040428,-0.29923,-0.12906,1,"OFA","Left"
"105",2.1543,1.2449,1.6616,1,"OFA","Left"
"106",1.3147,0.56395,0.7254,1,"OFA","Left"
"107",0.24934,0.15833,0.52093,1,"OFA","Left"
"108",0.12679,0.30025,0.22298,1,"OFA","Left"
"109",3.0395,1.5126,2.5552,1,"OFA","Left"
"110",6.2772,0.38455,4.2263,1,"OFA","Left"
"111",0.64234,-0.12645,0.42078,1,"OFA","Left"
"112",2.8411,1.1864,2.7843,1,"OFA","Left"
"113",0.076834,-0.64886,0.48863,1,"OFA","Left"
"114",1.1381,0.76269,1.264,1,"OFA","Left"
"115",0.72827,-0.62247,0.23652,1,"OFA","Left"
"116",0.28501,-0.035773,0.23912,1,"OFA","Left"
"117",1.0984,0.6672,0.88654,1,"OFA","Left"
"118",2.8999,1.1409,2.5775,1,"OFA","Left"
"119",9.2705,4.5167,7.9691,1,"OFA","Left"
"120",0.2184,-2.2874,-0.13237,1,"OFA","Left"
"121",1.1035,1.748,1.8254,1,"EBA","Left"
"122",0.99372,2.4441,2.4916,1,"EBA","Left"
"123",0.40927,1.0556,1.0696,1,"EBA","Left"
"124",0.8679,0.96954,0.8794,1,"EBA","Left"
"125",0.725,0.7892,0.63716,1,"EBA","Left"
"126",1.4211,3.4886,3.0187,1,"EBA","Left"
"127",1.3819,3.3215,2.8372,1,"EBA","Left"
"128",1.474,2.4509,2.7235,1,"EBA","Left"
"129",0.33059,1.6947,1.2975,1,"EBA","Left"
"130",0.16598,1.3393,1.2822,1,"EBA","Left"
"131",0.87411,0.66328,0.86343,1,"EBA","Left"
"132",0.85337,3.2838,3.1703,1,"EBA","Left"
"133",0.70872,3.741,3.465,1,"EBA","Left"
"134",0.7905,2.1455,1.6342,1,"EBA","Left"
"135",0.97104,2.2036,1.6971,1,"EBA","Left"
"136",-0.12136,1.3349,1.0638,1,"EBA","Left"
"137",0.28257,1.2802,0.68144,1,"EBA","Left"
"138",0.9897,1.4399,1.5822,1,"EBA","Left"
"139",0.2722,0.31966,0.84148,1,"EBA","Left"
"140",-0.0064887,0.42361,0.31526,1,"EBA","Left"
"141",0.25196,1.1256,0.73692,1,"EBA","Left"
"142",0.11585,0.82754,0.53705,1,"EBA","Left"
"143",0.33322,0.79025,0.77374,1,"EBA","Left"
"144",0.61562,1.228,0.94126,1,"EBA","Left"
"145",-0.11963,0.49751,0.5452,1,"EBA","Left"
"146",0.48015,0.75955,0.54984,1,"EBA","Left"
"147",0.48622,0.67034,0.68747,1,"EBA","Left"
"148",0.88946,0.4391,0.73247,1,"EBA","Left"
"149",0.21691,0.48768,0.3039,1,"EBA","Left"
"150",0.36281,0.9052,0.41095,1,"EBA","Left"
"151",3.5867,0.97193,3.1003,1,"OFA","Right"
"152",4.8059,2.4612,3.9408,1,"OFA","Right"
"153",3.4028,1.456,3.2835,1,"OFA","Right"
"154",0.62065,-0.76461,-0.36242,1,"OFA","Right"
"155",16.3789,8.104,11.9359,1,"OFA","Right"
"156",17.1762,8.4557,12.1046,1,"OFA","Right"
"157",11.7552,5.6046,8.9619,1,"OFA","Right"
"158",3.2642,1.7904,2.7381,1,"OFA","Right"
"159",3.6953,2.544,3.8042,1,"OFA","Right"
"160",3.456,2.5415,3.7199,1,"OFA","Right"
"161",2.2231,1.3995,0.49695,1,"OFA","Right"
"162",-0.12877,-1.3083,-0.75615,1,"OFA","Right"
"163",4.1719,2.3828,3.0668,1,"OFA","Right"
"164",0.27544,0.043035,-0.067114,1,"OFA","Right"
"165",4.6449,1.1314,2.9912,1,"OFA","Right"
"166",2.1479,0.75736,1.4495,1,"OFA","Right"
"167",5.9924,2.5289,4.6764,1,"OFA","Right"
"168",2.2964,1.3973,2.0057,1,"OFA","Right"
"169",1.355,-1.0311,0.85761,1,"OFA","Right"
"170",1.1601,-0.1552,0.42794,1,"OFA","Right"
"171",1.294,-0.027726,0.95278,1,"OFA","Right"
"172",0.78521,0.45415,0.63843,1,"OFA","Right"
"173",1.4485,-0.092584,0.61863,1,"OFA","Right"
"174",0.72836,0.13683,0.5511,1,"OFA","Right"
"175",1.8446,0.71855,1.1322,1,"OFA","Right"
"176",-0.23632,-0.18973,-0.1814,1,"OFA","Right"
"177",0.6301,0.071667,0.25192,1,"OFA","Right"
"178",1.3467,1.0966,1.2256,1,"OFA","Right"
"179",0.54738,-0.50807,-0.051954,1,"OFA","Right"
"180",1.146,0.37626,1.0781,1,"OFA","Right"
"181",3.3737,6.9837,5.5938,1,"EBA","Right"
"182",12.008,20.2007,18.0482,1,"EBA","Right"
"183",2.8082,4.3469,4.3621,1,"EBA","Right"
"184",3.3373,4.2347,3.989,1,"EBA","Right"
"185",1.6458,2.4889,2.3211,1,"EBA","Right"
"186",4.1264,5.7267,4.9819,1,"EBA","Right"
"187",1.5037,2.3678,2.1468,1,"EBA","Right"
"188",0.17563,1.4146,0.77439,1,"EBA","Right"
"189",0.83786,1.3874,0.99271,1,"EBA","Right"
"190",1.6996,3.0892,2.4661,1,"EBA","Right"
"191",1.1537,1.698,1.3366,1,"EBA","Right"
"192",-0.33549,0.52456,0.03987,1,"EBA","Right"
"193",4.2035,6.2691,6.3105,1,"EBA","Right"
"194",1.665,3.0344,2.7102,1,"EBA","Right"
"195",-0.13713,0.30678,0.2927,1,"EBA","Right"
"196",1.3278,1.9995,1.8943,1,"EBA","Right"
"197",4.4285,5.4683,5.5619,1,"EBA","Right"
"198",0.66684,1.425,1.0964,1,"EBA","Right"
"199",4.491,6.7961,6.8558,1,"EBA","Right"
"200",5.4013,7.7971,7.3812,1,"EBA","Right"
"201",2.5418,2.9679,3.448,1,"EBA","Right"
"202",2.8847,3.9454,4.6833,1,"EBA","Right"
"203",4.4669,6.0208,5.6712,1,"EBA","Right"
"204",0.4577,0.47816,0.69681,1,"EBA","Right"
"205",4.065,5.3865,5.4252,1,"EBA","Right"
"206",3.8106,4.8325,4.8158,1,"EBA","Right"
"207",-0.2147,-0.50999,-0.23876,1,"EBA","Right"
"208",1.271,1.5531,1.9768,1,"EBA","Right"
"209",2.9123,4.0195,3.9202,1,"EBA","Right"
"210",2.0138,2.5509,2.4722,1,"EBA","Right"
"211",5.4784,5.3736,6.3748,2,"FFA","Left"
"212",6.8887,4.6252,7.1273,2,"FFA","Left"
"213",4.7779,3.2768,4.2848,2,"FFA","Left"
"214",4.9408,2.7865,5.1021,2,"FFA","Left"
"215",2.3894,0.4446,2.7205,2,"FFA","Left"
"216",0.95719,1.5793,1.111,2,"FFA","Left"
"217",1.5769,1.34,1.9527,2,"FFA","Left"
"218",2.4401,0.87864,2.3676,2,"FFA","Left"
"219",1.3093,2.0772,1.3238,2,"FFA","Left"
"220",2.4209,1.7941,2.6852,2,"FFA","Left"
"221",3.9196,1.5434,3.958,2,"FFA","Left"
"222",0.30686,-0.21359,0.10665,2,"FFA","Left"
"223",1.3913,1.7765,2.1188,2,"FFA","Left"
"224",2.3954,1.255,2.0294,2,"FFA","Left"
"225",0.63187,0.73648,0.4261,2,"FFA","Left"
"226",0.44746,-0.84259,0.37621,2,"FFA","Left"
"227",1.6847,0.33701,0.96972,2,"FFA","Left"
"228",2.0717,1.9244,2.5712,2,"FFA","Left"
"229",0.23262,0.66042,0.31175,2,"FFA","Left"
"230",3.6407,2.6557,3.764,2,"FFA","Left"
"231",1.1769,0.44696,0.7821,2,"FFA","Left"
"232",1.1289,0.39599,1.0615,2,"FFA","Left"
"233",1.9095,-0.46576,1.5584,2,"FFA","Left"
"234",2.569,0.82704,2.5984,2,"FFA","Left"
"235",-0.097728,-1.1635,-0.45926,2,"FFA","Left"
"236",1.4744,0.46025,1.4331,2,"FFA","Left"
"237",1.9907,1.5018,2.2227,2,"FFA","Left"
"238",0.050677,0.26632,0.15385,2,"FFA","Left"
"239",1.9079,0.87097,1.7758,2,"FFA","Left"
"240",0.24546,0.092683,-0.0063173,2,"FFA","Left"
"241",1.3583,0.92176,2.419,2,"FBA","Left"
"242",2.1362,1.3571,1.8911,2,"FBA","Left"
"243",2.0513,0.6635,1.2472,2,"FBA","Left"
"244",0.36597,0.8015,1.071,2,"FBA","Left"
"245",1.7266,1.0135,1.4739,2,"FBA","Left"
"246",0.014994,0.86454,0.3083,2,"FBA","Left"
"247",0.68334,1.0023,1.3704,2,"FBA","Left"
"248",2.0438,1.4967,2.1388,2,"FBA","Left"
"249",0.59661,-0.38184,-0.33623,2,"FBA","Left"
"250",-0.91035,-0.47985,-0.5005,2,"FBA","Left"
"251",1.3857,1.2987,1.646,2,"FBA","Left"
"252",0.72444,0.49184,0.55845,2,"FBA","Left"
"253",0.2153,0.38424,0.10652,2,"FBA","Left"
"254",1.3269,1.6621,1.0806,2,"FBA","Left"
"255",0.50633,0.68483,0.21524,2,"FBA","Left"
"256",0.53933,0.41008,0.08498,2,"FBA","Left"
"257",0.25378,0.46467,0.19832,2,"FBA","Left"
"258",-0.31018,0.221,0.52869,2,"FBA","Left"
"259",0.83768,0.78497,0.28533,2,"FBA","Left"
"260",0.20113,0.35992,0.13412,2,"FBA","Left"
"261",0.84628,1.2266,1.0701,2,"FBA","Left"
"262",0.28128,0.52532,0.19549,2,"FBA","Left"
"263",0.27432,0.13495,-0.32268,2,"FBA","Left"
"264",0.74882,0.47502,0.12015,2,"FBA","Left"
"265",0.31525,0.82917,0.08724,2,"FBA","Left"
"266",0.41094,-0.19025,0.27162,2,"FBA","Left"
"267",0.18877,-0.17738,0.16831,2,"FBA","Left"
"268",0.54025,0.1089,0.6153,2,"FBA","Left"
"269",-0.021832,0.7103,0.27288,2,"FBA","Left"
"270",0.1942,0.96502,0.68529,2,"FBA","Left"
"271",0.96799,1.1598,1.6756,2,"Overlap_ventral","Left"
"272",5.6493,4.1794,6.9478,2,"Overlap_ventral","Left"
"273",0.061788,-0.046339,0.14434,2,"Overlap_ventral","Left"
"274",0.92816,1.763,1.6171,2,"Overlap_ventral","Left"
"275",2.6831,3.0892,4.1614,2,"Overlap_ventral","Left"
"276",0.093804,0.15151,0.56055,2,"Overlap_ventral","Left"
"277",1.1845,0.84086,1.3631,2,"Overlap_ventral","Left"
"278",1.7491,0.96256,1.842,2,"Overlap_ventral","Left"
"279",0.51519,0.22496,0.29599,2,"Overlap_ventral","Left"
"280",0.45696,0.83038,0.99362,2,"Overlap_ventral","Left"
"281",1.2562,1.3632,2.5297,2,"Overlap_ventral","Left"
"282",0.33326,0.27944,0.51733,2,"Overlap_ventral","Left"
"283",1.0849,1.1195,1.2964,2,"Overlap_ventral","Left"
"284",1.4217,1.1107,1.8176,2,"Overlap_ventral","Left"
"285",2.5504,1.445,2.6113,2,"Overlap_ventral","Left"
"286",2.0053,0.7357,2.4356,2,"Overlap_ventral","Left"
"287",1.6836,0.92436,2.2731,2,"Overlap_ventral","Left"
"288",0.58362,0.044526,1.037,2,"Overlap_ventral","Left"
"289",1.0165,0.058821,1.4995,2,"Overlap_ventral","Left"
"290",3.5289,2.4665,3.3955,2,"Overlap_ventral","Left"
"291",3.3696,3.4994,3.0128,2,"Overlap_ventral","Left"
"292",0.70291,0.60028,1.183,2,"Overlap_ventral","Left"
"293",2.7506,1.2901,3.3745,2,"Overlap_ventral","Left"
"294",-0.21215,0.3034,0.26123,2,"Overlap_ventral","Left"
"295",1.7926,0.49585,2.4949,2,"Overlap_ventral","Left"
"296",0.63514,-0.25089,0.21609,2,"Overlap_ventral","Left"
"297",1.6054,1.3049,1.3963,2,"Overlap_ventral","Left"
"298",1.0132,0.41677,0.87385,2,"Overlap_ventral","Left"
"299",1.1384,0.91718,2.2813,2,"Overlap_ventral","Left"
"300",0.55347,0.53227,0.86113,2,"Overlap_ventral","Left"
"301",2.0247,0.51539,1.7521,2,"FFA","Right"
"302",2.44,1.7893,2.6246,2,"FFA","Right"
"303",2.2317,1.7284,2.5335,2,"FFA","Right"
"304",2.1633,2.6571,2.2755,2,"FFA","Right"
"305",1.1467,-0.30207,0.10025,2,"FFA","Right"
"306",1.6441,0.60114,0.57435,2,"FFA","Right"
"307",1.1284,0.54623,1.5174,2,"FFA","Right"
"308",5.3402,3.1763,4.8793,2,"FFA","Right"
"309",1.3509,-0.40084,0.85174,2,"FFA","Right"
"310",1.5186,1.163,1.428,2,"FFA","Right"
"311",0.35007,0.14851,1.3925,2,"FFA","Right"
"312",0.58917,0.9527,0.81018,2,"FFA","Right"
"313",3.618,1.2659,3.2553,2,"FFA","Right"
"314",1.0755,-0.091067,1.2532,2,"FFA","Right"
"315",2.5646,1.2685,2.3407,2,"FFA","Right"
"316",4.6656,1.2772,3.7971,2,"FFA","Right"
"317",1.4278,-0.30771,0.68833,2,"FFA","Right"
"318",0.3045,-0.0085212,0.66716,2,"FFA","Right"
"319",0.70649,-0.24505,0.92099,2,"FFA","Right"
"320",0.68177,0.28509,1.2582,2,"FFA","Right"
"321",3.2443,2.1138,3.4893,2,"FFA","Right"
"322",1.6928,0.85068,1.5077,2,"FFA","Right"
"323",1.6851,1.576,1.9141,2,"FFA","Right"
"324",2.6888,1.179,2.0725,2,"FFA","Right"
"325",0.76584,-0.5479,1.0326,2,"FFA","Right"
"326",2.5279,1.4805,1.952,2,"FFA","Right"
"327",0.79885,-0.43769,1.0437,2,"FFA","Right"
"328",9.1081,6.3394,8.1987,2,"FFA","Right"
"329",12.4865,10.3217,11.7061,2,"FFA","Right"
"330",3.0208,1.7146,3.0534,2,"FFA","Right"
"331",-0.0094983,1.5983,1.3393,2,"FBA","Right"
"332",-0.15895,1.2594,0.82761,2,"FBA","Right"
"333",2.5959,3.9183,2.8222,2,"FBA","Right"
"334",0.084011,1.351,0.59226,2,"FBA","Right"
"335",1.0489,2.1926,1.4117,2,"FBA","Right"
"336",2.2021,1.2367,1.0982,2,"FBA","Right"
"337",1.263,0.18719,0.96094,2,"FBA","Right"
"338",0.27935,0.70143,0.71036,2,"FBA","Right"
"339",0.79738,1.7181,1.7185,2,"FBA","Right"
"340",1.0976,1.0531,1.4076,2,"FBA","Right"
"341",4.3395,3.7296,4.0423,2,"FBA","Right"
"342",0.71326,1.0235,0.91159,2,"FBA","Right"
"343",0.69915,1.7004,1.2713,2,"FBA","Right"
"344",-0.71997,0.4185,-0.22352,2,"FBA","Right"
"345",0.13851,0.092274,0.60323,2,"FBA","Right"
"346",0.46311,1.4202,1.7036,2,"FBA","Right"
"347",0.29953,0.55675,-0.1677,2,"FBA","Right"
"348",0.63606,0.18892,0.93256,2,"FBA","Right"
"349",1.3741,1.6026,2.3532,2,"FBA","Right"
"350",0.23176,3.7242,2.2481,2,"FBA","Right"
"351",0.78958,1.3153,1.0901,2,"FBA","Right"
"352",2.3812,6.2742,5.826,2,"FBA","Right"
"353",0.69157,1.2319,1.109,2,"FBA","Right"
"354",1.9583,2.6727,3.824,2,"FBA","Right"
"355",1.5867,2.1238,1.8123,2,"FBA","Right"
"356",0.07171,0.59549,0.35632,2,"FBA","Right"
"357",0.15894,0.54671,0.87207,2,"FBA","Right"
"358",-0.48244,0.31161,0.94564,2,"FBA","Right"
"359",0.31816,0.10467,-0.28834,2,"FBA","Right"
"360",0.26051,1.1446,1.3068,2,"FBA","Right"
"361",0.28931,-0.07471,-0.36157,2,"Overlap_ventral","Right"
"362",1.1353,0.75048,1.1577,2,"Overlap_ventral","Right"
"363",0.34908,0.87137,1.0001,2,"Overlap_ventral","Right"
"364",0.47835,0.78108,1.5214,2,"Overlap_ventral","Right"
"365",1.3304,1.7304,1.7834,2,"Overlap_ventral","Right"
"366",0.2193,-0.22612,0.043812,2,"Overlap_ventral","Right"
"367",0.99467,1.2501,1.5616,2,"Overlap_ventral","Right"
"368",0.65697,0.69444,1.0995,2,"Overlap_ventral","Right"
"369",0.086652,0.77433,0.58759,2,"Overlap_ventral","Right"
"370",0.2055,1.3256,1.7618,2,"Overlap_ventral","Right"
"371",2.0867,0.92027,1.3926,2,"Overlap_ventral","Right"
"372",0.65816,0.44661,1.2797,2,"Overlap_ventral","Right"
"373",0.25549,1.3559,0.99891,2,"Overlap_ventral","Right"
"374",-0.3061,0.98474,-0.051139,2,"Overlap_ventral","Right"
"375",0.050893,0.71954,0.33268,2,"Overlap_ventral","Right"
"376",0.34581,0.76562,0.79111,2,"Overlap_ventral","Right"
"377",0.55514,1.2504,0.43557,2,"Overlap_ventral","Right"
"378",0.19625,0.35903,0.61538,2,"Overlap_ventral","Right"
"379",0.11651,-0.069525,0.16104,2,"Overlap_ventral","Right"
"380",1.3337,2.2238,2.6092,2,"Overlap_ventral","Right"
"381",0.54364,-0.17103,0.34223,2,"Overlap_ventral","Right"
"382",1.991,1.1821,1.4197,2,"Overlap_ventral","Right"
"383",0.80087,-0.78152,0.67312,2,"Overlap_ventral","Right"
"384",7.8576,5.3712,6.7916,2,"Overlap_ventral","Right"
"385",1.6959,0.13094,1.4658,2,"Overlap_ventral","Right"
"386",1.9848,2.0854,1.8296,2,"Overlap_ventral","Right"
"387",0.22196,0.12356,0.33368,2,"Overlap_ventral","Right"
"388",0.31016,0.40516,0.47717,2,"Overlap_ventral","Right"
"389",1.1258,1.2486,1.6299,2,"Overlap_ventral","Right"
"390",2.9563,1.5371,3.8485,2,"Overlap_ventral","Right"
"391",0.0058993,0.71452,0.53996,2,"EBA","Left"
"392",0.74904,4.1701,3.4525,2,"EBA","Left"
"393",0.65752,2.0817,1.467,2,"EBA","Left"
"394",4.0491,10.8385,10.0034,2,"EBA","Left"
"395",-0.12054,0.93102,1.1649,2,"EBA","Left"
"396",0.15201,0.7086,0.34901,2,"EBA","Left"
"397",0.16586,0.89949,0.75936,2,"EBA","Left"
"398",2.1847,6.6495,6.5106,2,"EBA","Left"
"399",0.46674,-0.24474,-0.61499,2,"EBA","Left"
"400",-0.097359,0.41726,0.24181,2,"EBA","Left"
"401",0.47139,1.9037,1.6953,2,"EBA","Left"
"402",1.067,1.5542,1.5581,2,"EBA","Left"
"403",0.61243,0.91975,0.86844,2,"EBA","Left"
"404",1.5983,3.9929,2.992,2,"EBA","Left"
"405",1.6581,2.3387,1.0535,2,"EBA","Left"
"406",0.8175,0.89471,0.99459,2,"EBA","Left"
"407",0.67951,0.99793,0.8073,2,"EBA","Left"
"408",0.58762,1.0132,0.73985,2,"EBA","Left"
"409",0.098383,-0.11911,-0.15261,2,"EBA","Left"
"410",0.38245,-0.021013,0.45039,2,"EBA","Left"
"411",0.79783,1.2193,1.5173,2,"EBA","Left"
"412",0.69928,0.19656,0.39428,2,"EBA","Left"
"413",-0.033775,0.30857,0.1441,2,"EBA","Left"
"414",1.5466,5.7333,4.5428,2,"EBA","Left"
"415",2.4863,6.9056,5.9483,2,"EBA","Left"
"416",2.1032,0.38437,2.0064,2,"EBA","Left"
"417",0.53128,0.45906,0.54856,2,"EBA","Left"
"418",0.25377,-0.10445,-0.021456,2,"EBA","Left"
"419",2.6009,3.2843,2.6842,2,"EBA","Left"
"420",0.60634,2.1568,1.902,2,"EBA","Left"
"421",18.9866,25.9381,22.4,2,"EBA","Right"
"422",4.7131,7.8518,6.8243,2,"EBA","Right"
"423",9.2686,12.7602,11.3701,2,"EBA","Right"
"424",2.3055,1.9199,1.6899,2,"EBA","Right"
"425",4.1877,5.7533,4.7717,2,"EBA","Right"
"426",4.2908,5.2606,4.8911,2,"EBA","Right"
"427",2.7493,3.6768,3.0035,2,"EBA","Right"
"428",5.0042,7.0291,6.6743,2,"EBA","Right"
"429",8.5697,16.5421,15.4173,2,"EBA","Right"
"430",3.8674,6.7691,5.7877,2,"EBA","Right"
"431",1.7755,3.4252,3.5087,2,"EBA","Right"
"432",0.94633,2.6978,2.0421,2,"EBA","Right"
"433",1.1214,1.6458,1.7741,2,"EBA","Right"
"434",5.8326,10.4945,9.069,2,"EBA","Right"
"435",1.4256,3.9194,2.4063,2,"EBA","Right"
"436",2.5681,3.6511,3.3297,2,"EBA","Right"
"437",-0.23207,0.51538,0.13168,2,"EBA","Right"
"438",1.8836,3.0193,2.5299,2,"EBA","Right"
"439",0.62815,1.7999,1.7335,2,"EBA","Right"
"440",1.2687,3.3755,3.4943,2,"EBA","Right"
"441",1.5768,2.6763,2.9572,2,"EBA","Right"
"442",0.22344,1.1421,1.0732,2,"EBA","Right"
"443",0.26688,1.2241,0.92493,2,"EBA","Right"
"444",0.66062,1.9475,2.7665,2,"EBA","Right"
"445",0.46809,1.189,1.2472,2,"EBA","Right"
"446",0.64991,1.3719,1.4442,2,"EBA","Right"
"447",0.65121,1.2896,1.304,2,"EBA","Right"
"448",0.60801,1.3237,1.1983,2,"EBA","Right"
"449",0.24094,1.3422,1.4396,2,"EBA","Right"
"450",0.031874,1.2199,0.57306,2,"EBA","Right"
"451",1.0995,1.0052,0.84793,2,"Overlap_lat_occ","Right"
"452",0.41388,0.18123,0.63364,2,"Overlap_lat_occ","Right"
"453",6.1491,5.9174,6.9781,2,"Overlap_lat_occ","Right"
"454",1.919,1.6871,2.2767,2,"Overlap_lat_occ","Right"
"455",0.094711,0.086472,-0.19987,2,"Overlap_lat_occ","Right"
"456",0.23871,1.8567,1.8623,2,"Overlap_lat_occ","Right"
"457",2.3585,3.1051,3.2179,2,"Overlap_lat_occ","Right"
"458",0.1894,0.17599,0.15708,2,"Overlap_lat_occ","Right"
"459",5.4632,4.3442,6.0445,2,"Overlap_lat_occ","Right"
"460",1.9286,1.5126,2.1764,2,"Overlap_lat_occ","Right"
"461",-0.077051,-0.21156,0.012337,2,"Overlap_lat_occ","Right"
"462",3.1216,2.0898,4.3583,2,"Overlap_lat_occ","Right"
"463",1.06,0.12609,1.0668,2,"Overlap_lat_occ","Right"
"464",0.72135,0.28041,0.43076,2,"Overlap_lat_occ","Right"
"465",1.026,1.2506,1.4674,2,"Overlap_lat_occ","Right"
"466",0.68038,0.63164,0.65096,2,"Overlap_lat_occ","Right"
